timestamp (us),measLate,skippedBeat,drNoTrigger,checksumError,measInvalid,Load (N)
683784456,1,1,0,0,1,7454.24609375
684186024,1,1,0,0,1,7769.6181640625
684587615,1,1,0,0,1,6762.578125
684989218,1,1,0,0,1,7142.4580078125
685390785,1,1,0,0,1,7378.98681640625
685792391,1,1,0,0,1,7540.2568359375
686193967,1,1,0,0,1,6526.04931640625
686595560,1,1,0,0,1,6845.0048828125
686997151,1,1,0,0,1,6619.22705078125
687398746,1,1,0,0,1,6680.1513671875
687800330,1,1,0,0,1,7335.9814453125
688201912,1,1,0,0,1,6694.486328125
688603503,1,1,0,0,1,6293.10400390625
689005075,1,1,0,0,1,7178.2958984375
689406672,1,1,0,0,1,7088.701171875
689808226,1,1,0,0,1,7468.5810546875
690209816,1,1,0,0,1,6432.87109375
690611403,1,1,0,0,1,6619.22705078125
691012987,1,1,0,0,1,6755.41064453125
691414578,1,1,0,0,1,7214.13330078125
691816138,1,1,0,0,1,6192.75830078125
692217700,1,1,0,0,1,6852.17236328125
692619307,1,1,0,0,1,6042.23974609375
693020906,1,1,0,0,1,7429.15966796875
693422461,1,1,0,0,1,6472.29248046875
693824056,1,1,0,0,1,6472.29248046875
694225642,1,1,0,0,1,7067.19873046875
694627239,1,1,0,0,1,5966.98046875
695028828,1,1,0,0,1,7425.576171875
695430419,1,1,0,0,1,7206.9658203125
695832027,1,1,0,0,1,7332.39794921875
696233616,1,1,0,0,1,6551.1357421875
696635196,1,1,0,0,1,6991.939453125
697036789,1,1,0,0,1,6733.90771484375
697438374,1,1,0,0,1,6827.0859375
697839926,1,1,0,0,1,6490.21142578125
698241485,1,1,0,0,1,5791.3759765625
698643075,1,1,0,0,1,7766.0341796875
699044667,1,1,0,0,1,7805.4560546875
699446281,1,1,0,0,1,7038.52880859375
699847869,1,1,0,0,1,7895.05029296875
700249456,1,1,0,0,1,7733.7802734375
700651003,1,1,0,0,1,7002.69091796875
701052607,1,1,0,0,1,7249.97119140625
701454194,1,1,0,0,1,6931.015625
701855787,1,1,0,0,1,7680.02392578125
702257372,1,1,0,0,1,6999.10693359375
702658921,1,1,0,0,1,6751.82666015625
703060506,1,1,0,0,1,7389.73828125
703462087,1,1,0,0,1,7852.044921875
703863676,1,1,0,0,1,7099.45263671875
704265268,1,1,0,0,1,7321.646484375
704666819,1,1,0,0,1,7368.23583984375
705068398,1,1,0,0,1,7697.94287109375
705469952,1,1,0,0,1,7203.38232421875
705871547,1,1,0,0,1,7167.54443359375
706273160,1,1,0,0,1,6192.75830078125
706674755,1,1,0,0,1,7830.5419921875
707076352,1,1,0,0,1,6931.015625
707477949,1,1,0,0,1,6959.685546875
707879542,1,1,0,0,1,6769.74560546875
708281109,1,1,0,0,1,7042.1123046875
708682699,1,1,0,0,1,7095.869140625
709084288,1,1,0,0,1,6658.64892578125
709485880,1,1,0,0,1,6257.26611328125
709887500,1,1,0,0,1,7335.9814453125
710289101,1,1,0,0,1,7328.81396484375
710690691,1,1,0,0,1,6672.98388671875
711092284,1,1,0,0,1,7353.900390625
711493874,1,1,0,0,1,7110.2041015625
711895467,1,1,0,0,1,6941.7666015625
712297049,1,1,0,0,1,8095.7412109375
712698640,1,1,0,0,1,6662.232421875
713100251,1,1,0,0,1,7454.24609375
713501807,1,1,0,0,1,6397.033203125
713903364,1,1,0,0,1,6805.58349609375
714304953,1,1,0,0,1,6515.2978515625
714706542,1,1,0,0,1,6927.431640625
715108135,1,1,0,0,1,8020.48193359375
715509724,1,1,0,0,1,7339.5654296875
715911330,1,1,0,0,1,7156.79296875
716312916,1,1,0,0,1,6572.63818359375
716714490,1,1,0,0,1,7228.46826171875
717116091,1,1,0,0,1,7214.13330078125
717517702,1,1,0,0,1,6981.18798828125
717919297,1,1,0,0,1,6931.015625
718320884,1,1,0,0,1,6038.65625
718722436,1,1,0,0,1,6278.76904296875
719124026,1,1,0,0,1,6533.216796875
719525614,1,1,0,0,1,7113.78759765625
719927195,1,1,0,0,1,6425.70361328125
720328774,1,1,0,0,1,5891.7216796875
720730366,1,1,0,0,1,7525.92138671875
721131960,1,1,0,0,1,7619.099609375
721533555,1,1,0,0,1,6296.6875
721935170,1,1,0,0,1,6830.669921875
722336771,1,1,0,0,1,6260.85009765625
722738367,1,1,0,0,1,8167.4169921875
723139954,1,1,0,0,1,8257.0107421875
723541532,1,1,0,0,1,7289.392578125
723943096,1,1,0,0,1,6382.6982421875
724344700,1,1,0,0,1,6493.79541015625
724746241,1,1,0,0,1,7429.15966796875
725147846,1,1,0,0,1,6769.74560546875
725549437,1,1,0,0,1,7690.77490234375
725951034,1,1,0,0,1,6991.939453125
726352612,1,1,0,0,1,7801.8720703125
726754191,1,1,0,0,1,6493.79541015625
727155794,1,1,0,0,1,6171.255859375
727557383,1,1,0,0,1,7099.45263671875
727958978,1,1,0,0,1,7292.9765625
728360568,1,1,0,0,1,6755.41064453125
728762157,1,1,0,0,1,7676.43994140625
729163746,1,1,0,0,1,6784.08056640625
729565332,1,1,0,0,1,7124.5390625
729966922,1,1,0,0,1,6694.486328125
730368529,1,1,0,0,1,6300.271484375
730770076,1,1,0,0,1,7174.7119140625
731171684,1,1,0,0,1,6468.708984375
731573274,1,1,0,0,1,6769.74560546875
731974866,1,1,0,0,1,6343.27685546875
732376452,1,1,0,0,1,6712.4052734375
732778001,1,1,0,0,1,7364.65185546875
733179577,1,1,0,0,1,7271.4736328125
733581150,1,1,0,0,1,7601.1806640625
733982737,1,1,0,0,1,6683.7353515625
734384340,1,1,0,0,1,6479.4599609375
734785937,1,1,0,0,1,7418.408203125
735187524,1,1,0,0,1,7443.49462890625
735589125,1,1,0,0,1,6493.79541015625
735990705,1,1,0,0,1,7361.06787109375
736392285,1,1,0,0,1,7468.5810546875
736793884,1,1,0,0,1,7758.86669921875
737195492,1,1,0,0,1,7264.30615234375
737597046,1,1,0,0,1,7275.0576171875
737998651,1,1,0,0,1,7210.5498046875
738400228,1,1,0,0,1,7504.4189453125
738801785,1,1,0,0,1,7404.0732421875
739203370,1,1,0,0,1,7189.046875
739604929,1,1,0,0,1,7697.94287109375
740006516,1,1,0,0,1,6422.11962890625
740408132,1,1,0,0,1,6920.26416015625
740809727,1,1,0,0,1,7404.0732421875
741211308,1,1,0,0,1,6708.8212890625
741612864,1,1,0,0,1,7500.8349609375
742014449,1,1,0,0,1,7396.90576171875
742416040,1,1,0,0,1,6683.7353515625
742817599,1,1,0,0,1,6343.27685546875
743219200,1,1,0,0,1,6468.708984375
743620792,1,1,0,0,1,6687.31884765625
744022401,1,1,0,0,1,6282.3525390625
744423985,1,1,0,0,1,6909.5126953125
744825574,1,1,0,0,1,6203.509765625
745227158,1,1,0,0,1,7346.73291015625
745628741,1,1,0,0,1,6672.98388671875
746030335,1,1,0,0,1,6293.10400390625
746431907,1,1,0,0,1,7278.64111328125
746833505,1,1,0,0,1,6787.66455078125
747235121,1,1,0,0,1,6013.56982421875
747636720,1,1,0,0,1,6769.74560546875
748038326,1,1,0,0,1,6418.5361328125
748439920,1,1,0,0,1,7500.8349609375
748841501,1,1,0,0,1,6325.35791015625
749243089,1,1,0,0,1,6830.669921875
749644636,1,1,0,0,1,6253.6826171875
750046224,1,1,0,0,1,6293.10400390625
750447811,1,1,0,0,1,7486.5
750849380,1,1,0,0,1,7110.2041015625
751250982,1,1,0,0,1,7178.2958984375
751652573,1,1,0,0,1,7411.24072265625
752054160,1,1,0,0,1,7454.24609375
752455755,1,1,0,0,1,7651.353515625
752857304,1,1,0,0,1,6880.8427734375
753258896,1,1,0,0,1,6708.8212890625
753660499,1,1,0,0,1,7199.79833984375
754062108,1,1,0,0,1,7063.61474609375
754463714,1,1,0,0,1,7672.8564453125
754865308,1,1,0,0,1,6346.8603515625
755266870,1,1,0,0,1,6773.32958984375
755668465,1,1,0,0,1,8063.4873046875
756070061,1,1,0,0,1,6404.20068359375
756471650,1,1,0,0,1,7776.78564453125
756873190,1,1,0,0,1,6963.26953125
757274766,1,1,0,0,1,7214.13330078125
757676350,1,1,0,0,1,7622.68359375
758077951,1,1,0,0,1,6862.923828125
758479492,1,1,0,0,1,7475.74853515625
758881078,1,1,0,0,1,7443.49462890625
759282663,1,1,0,0,1,7869.9638671875
759684251,1,1,0,0,1,7547.42431640625
760085855,1,1,0,0,1,7468.5810546875
760487449,1,1,0,0,1,6698.0703125
760889043,1,1,0,0,1,5619.35498046875
761290656,1,1,0,0,1,7282.22509765625
761692249,1,1,0,0,1,6776.9130859375
762093840,1,1,0,0,1,7751.69921875
762495386,1,1,0,0,1,8432.6162109375
762896970,1,1,0,0,1,7271.4736328125
763298549,1,1,0,0,1,7002.69091796875
763700102,1,1,0,0,1,7192.630859375
764101694,1,1,0,0,1,6655.06494140625
764503309,1,1,0,0,1,7120.95556640625
764904916,1,1,0,0,1,6235.763671875
765306507,1,1,0,0,1,7006.2744140625
765708097,1,1,0,0,1,7013.4423828125
766109684,1,1,0,0,1,6586.97314453125
766511241,1,1,0,0,1,7637.0185546875
766912808,1,1,0,0,1,7239.2197265625
767314396,1,1,0,0,1,6895.177734375
767715989,1,1,0,0,1,6726.740234375
768117595,1,1,0,0,1,6278.76904296875
768519181,1,1,0,0,1,7110.2041015625
768920773,1,1,0,0,1,5984.8994140625
769322334,1,1,0,0,1,7235.63623046875
769723931,1,1,0,0,1,7597.59716796875
770125517,1,1,0,0,1,7318.06298828125
770527067,1,1,0,0,1,7561.75927734375
770928669,1,1,0,0,1,7063.61474609375
771330280,1,1,0,0,1,6443.62255859375
771731839,1,1,0,0,1,6418.5361328125
772133408,1,1,0,0,1,6601.30859375
772534999,1,1,0,0,1,6472.29248046875
772936593,1,1,0,0,1,7038.52880859375
773338188,1,1,0,0,1,6647.8974609375
773739785,1,1,0,0,1,6099.580078125
774141358,1,1,0,0,1,6189.17431640625
774542958,1,1,0,0,1,7063.61474609375
774944578,1,1,0,0,1,6655.06494140625
775346173,1,1,0,0,1,7350.31689453125
775747729,1,1,0,0,1,7565.34326171875
776149322,1,1,0,0,1,7414.82470703125
776550917,1,1,0,0,1,7149.62548828125
776952513,1,1,0,0,1,6891.59375
777354114,1,1,0,0,1,6504.54638671875
777755668,1,1,0,0,1,6726.740234375
778157244,1,1,0,0,1,6744.6591796875
778558795,1,1,0,0,1,7099.45263671875
778960387,1,1,0,0,1,6332.525390625
779361991,1,1,0,0,1,7292.9765625
779763581,1,1,0,0,1,6866.50732421875
780165188,1,1,0,0,1,5992.06689453125
780566785,1,1,0,0,1,7314.47900390625
780968375,1,1,0,0,1,7300.14404296875
781369960,1,1,0,0,1,7536.6728515625
781771575,1,1,0,0,1,7135.29052734375
782173142,1,1,0,0,1,7766.0341796875
782574704,1,1,0,0,1,7307.3115234375
782976286,1,1,0,0,1,6737.49169921875
783377883,1,1,0,0,1,5952.6455078125
783779473,1,1,0,0,1,6819.91845703125
784181083,1,1,0,0,1,6676.5673828125
784582675,1,1,0,0,1,6891.59375
784984289,1,1,0,0,1,6103.1640625
785385882,1,1,0,0,1,7386.154296875
785787433,1,1,0,0,1,6357.61181640625
786189028,1,1,0,0,1,7049.27978515625
786590620,1,1,0,0,1,7332.39794921875
786992211,1,1,0,0,1,6758.994140625
787393805,1,1,0,0,1,6898.76123046875
787795357,1,1,0,0,1,6386.2822265625
788196946,1,1,0,0,1,5622.9384765625
788598514,1,1,0,0,1,5880.97021484375
789000106,1,1,0,0,1,6934.59912109375
789401705,1,1,0,0,1,6658.64892578125
789803296,1,1,0,0,1,7135.29052734375
790204889,1,1,0,0,1,6644.3134765625
790606483,1,1,0,0,1,6959.685546875
791008047,1,1,0,0,1,7654.9375
791409623,1,1,0,0,1,7525.92138671875
791811232,1,1,0,0,1,6977.6044921875
792212813,1,1,0,0,1,6307.43896484375
792614399,1,1,0,0,1,6597.724609375
793015994,1,1,0,0,1,6561.88671875
793417588,1,1,0,0,1,6931.015625
793819179,1,1,0,0,1,6819.91845703125
794220776,1,1,0,0,1,7633.4345703125
794622373,1,1,0,0,1,6608.47607421875
795023968,1,1,0,0,1,6737.49169921875
795425572,1,1,0,0,1,7085.11767578125
795827160,1,1,0,0,1,6038.65625
796228753,1,1,0,0,1,6952.51806640625
796630307,1,1,0,0,1,6730.32421875
797031883,1,1,0,0,1,6762.578125
797433479,1,1,0,0,1,6597.724609375
797835067,1,1,0,0,1,7826.95849609375
798236653,1,1,0,0,1,6816.33447265625
798638221,1,1,0,0,1,7271.4736328125
799039830,1,1,0,0,1,6113.91552734375
799441383,1,1,0,0,1,6490.21142578125
799842981,1,1,0,0,1,6913.0966796875
800244570,1,1,0,0,1,6386.2822265625
800646163,1,1,0,0,1,7346.73291015625
801047750,1,1,0,0,1,7740.94775390625
801449344,1,1,0,0,1,6655.06494140625
801850905,1,1,0,0,1,6726.740234375
802252510,1,1,0,0,1,7045.6962890625
802654059,1,1,0,0,1,7748.115234375
803055655,1,1,0,0,1,7264.30615234375
803457248,1,1,0,0,1,7475.74853515625
803858848,1,1,0,0,1,7260.72265625
804260439,1,1,0,0,1,6475.87646484375
804662002,1,1,0,0,1,7235.63623046875
805063563,1,1,0,0,1,6812.7509765625
805465156,1,1,0,0,1,6723.15673828125
805866767,1,1,0,0,1,6565.470703125
806268381,1,1,0,0,1,6991.939453125
806669971,1,1,0,0,1,7830.5419921875
807071561,1,1,0,0,1,6999.10693359375
807473105,1,1,0,0,1,6554.71923828125
807874691,1,1,0,0,1,6755.41064453125
808276275,1,1,0,0,1,7117.37158203125
808677873,1,1,0,0,1,6526.04931640625
809079478,1,1,0,0,1,6758.994140625
809481074,1,1,0,0,1,5984.8994140625
809882660,1,1,0,0,1,6418.5361328125
810284267,1,1,0,0,1,6837.83740234375
810685865,1,1,0,0,1,7099.45263671875
811087452,1,1,0,0,1,7249.97119140625
811488996,1,1,0,0,1,6153.3369140625
811890582,1,1,0,0,1,6726.740234375
812292164,1,1,0,0,1,5898.88916015625
812693741,1,1,0,0,1,6594.140625
813095294,1,1,0,0,1,6755.41064453125
813496877,1,1,0,0,1,6895.177734375
813898476,1,1,0,0,1,6859.33984375
814300075,1,1,0,0,1,6626.39453125
814701661,1,1,0,0,1,7017.02587890625
815103249,1,1,0,0,1,6913.0966796875
815504840,1,1,0,0,1,6318.1904296875
815906473,1,1,0,0,1,6486.62744140625
816308050,1,1,0,0,1,6565.470703125
816709636,1,1,0,0,1,7131.70654296875
817111234,1,1,0,0,1,6999.10693359375
817512827,1,1,0,0,1,7773.20166015625
817914418,1,1,0,0,1,7045.6962890625
818315996,1,1,0,0,1,7880.71484375
818717580,1,1,0,0,1,7590.4296875
819119181,1,1,0,0,1,7579.67822265625
819520794,1,1,0,0,1,6981.18798828125
819922381,1,1,0,0,1,6601.30859375
820323973,1,1,0,0,1,6526.04931640625
820725566,1,1,0,0,1,6622.81103515625
821127162,1,1,0,0,1,6934.59912109375
821528751,1,1,0,0,1,6694.486328125
821930359,1,1,0,0,1,7830.5419921875
822331942,1,1,0,0,1,7181.87939453125
822733561,1,1,0,0,1,7049.27978515625
823135149,1,1,0,0,1,7017.02587890625
823536739,1,1,0,0,1,6146.16943359375
823938350,1,1,0,0,1,6687.31884765625
824339936,1,1,0,0,1,6683.7353515625
824741539,1,1,0,0,1,7945.22314453125
825143128,1,1,0,0,1,7146.04150390625
825544714,1,1,0,0,1,6773.32958984375
825946306,1,1,0,0,1,6931.015625
826347932,1,1,0,0,1,7081.53369140625
826749478,1,1,0,0,1,6404.20068359375
827151065,1,1,0,0,1,7321.646484375
827552655,1,1,0,0,1,6741.07568359375
827954247,1,1,0,0,1,6780.4970703125
828355837,1,1,0,0,1,6812.7509765625
828757430,1,1,0,0,1,7984.64453125
829159030,1,1,0,0,1,6923.84765625
829560651,1,1,0,0,1,6475.87646484375
829962250,1,1,0,0,1,6898.76123046875
830363846,1,1,0,0,1,6895.177734375
830765429,1,1,0,0,1,7070.78271484375
831167016,1,1,0,0,1,6952.51806640625
831568607,1,1,0,0,1,6526.04931640625
831970167,1,1,0,0,1,7515.17041015625
832371767,1,1,0,0,1,7400.48974609375
832773316,1,1,0,0,1,7439.9111328125
833174951,1,1,0,0,1,7178.2958984375
833576544,1,1,0,0,1,7303.7275390625
833978130,1,1,0,0,1,7135.29052734375
834379719,1,1,0,0,1,6984.77197265625
834781307,1,1,0,0,1,7837.7099609375
835182892,1,1,0,0,1,6805.58349609375
835584490,1,1,0,0,1,7418.408203125
835986087,1,1,0,0,1,7654.9375
836387724,1,1,0,0,1,7067.19873046875
836789313,1,1,0,0,1,6830.669921875
837190891,1,1,0,0,1,6576.22216796875
837592477,1,1,0,0,1,6991.939453125
837994034,1,1,0,0,1,6687.31884765625
838395623,1,1,0,0,1,6884.42626953125
838797181,1,1,0,0,1,6977.6044921875
839198783,1,1,0,0,1,6705.23779296875
839600363,1,1,0,0,1,6526.04931640625
840001982,1,1,0,0,1,7214.13330078125
840403571,1,1,0,0,1,7300.14404296875
840805118,1,1,0,0,1,7117.37158203125
841206703,1,1,0,0,1,6662.232421875
841608253,1,1,0,0,1,6235.763671875
842009840,1,1,0,0,1,6357.61181640625
842411444,1,1,0,0,1,7020.60986328125
842813028,1,1,0,0,1,6920.26416015625
843214637,1,1,0,0,1,6167.671875
843616219,1,1,0,0,1,7199.79833984375
844017811,1,1,0,0,1,7099.45263671875
844419401,1,1,0,0,1,7002.69091796875
844820946,1,1,0,0,1,7665.6884765625
845222528,1,1,0,0,1,7393.32177734375
845624111,1,1,0,0,1,7869.9638671875
846025702,1,1,0,0,1,7174.7119140625
846427285,1,1,0,0,1,7024.193359375
846828861,1,1,0,0,1,6432.87109375
847230463,1,1,0,0,1,7110.2041015625
847632056,1,1,0,0,1,7633.4345703125
848033644,1,1,0,0,1,7500.8349609375
848435232,1,1,0,0,1,6945.3505859375
848836828,1,1,0,0,1,7246.38720703125
849238426,1,1,0,0,1,7464.99755859375
849640011,1,1,0,0,1,7461.41357421875
850041615,1,1,0,0,1,7174.7119140625
850443168,1,1,0,0,1,7955.97412109375
850844762,1,1,0,0,1,7504.4189453125
851246353,1,1,0,0,1,8135.1630859375
851647904,1,1,0,0,1,7357.484375
852049485,1,1,0,0,1,7339.5654296875
852451065,1,1,0,0,1,8543.712890625
852852620,1,1,0,0,1,7267.89013671875
853254212,1,1,0,0,1,6730.32421875
853655824,1,1,0,0,1,6307.43896484375
854057428,1,1,0,0,1,6913.0966796875
854459012,1,1,0,0,1,7654.9375
854860620,1,1,0,0,1,6787.66455078125
855262193,1,1,0,0,1,7239.2197265625
855663788,1,1,0,0,1,6694.486328125
856065375,1,1,0,0,1,6597.724609375
856466963,1,1,0,0,1,6963.26953125
856868555,1,1,0,0,1,6454.37353515625
857270140,1,1,0,0,1,6737.49169921875
857671732,1,1,0,0,1,6454.37353515625
858073319,1,1,0,0,1,7486.5
858474896,1,1,0,0,1,6848.5888671875
858876449,1,1,0,0,1,6511.7138671875
859278035,1,1,0,0,1,7622.68359375
859679628,1,1,0,0,1,7292.9765625
860081220,1,1,0,0,1,7647.77001953125
860482843,1,1,0,0,1,6214.2607421875
860884395,1,1,0,0,1,6941.7666015625
861285977,1,1,0,0,1,7310.89501953125
861687559,1,1,0,0,1,7368.23583984375
862089160,1,1,0,0,1,6730.32421875
862490752,1,1,0,0,1,6877.2587890625
862892346,1,1,0,0,1,6827.0859375
863293934,1,1,0,0,1,6798.416015625
863695525,1,1,0,0,1,6368.36328125
864097157,1,1,0,0,1,7181.87939453125
864498735,1,1,0,0,1,7378.98681640625
864900325,1,1,0,0,1,6601.30859375
865301917,1,1,0,0,1,5784.20849609375
865703465,1,1,0,0,1,7318.06298828125
866105049,1,1,0,0,1,7027.77734375
866506632,1,1,0,0,1,7095.869140625
866908197,1,1,0,0,1,6117.4990234375
867309814,1,1,0,0,1,6647.8974609375
867711412,1,1,0,0,1,6633.5625
868113046,1,1,0,0,1,6974.0205078125
868514626,1,1,0,0,1,7174.7119140625
868916217,1,1,0,0,1,6393.44970703125
869317809,1,1,0,0,1,7156.79296875
869719397,1,1,0,0,1,6981.18798828125
870120993,1,1,0,0,1,6834.25341796875
870522575,1,1,0,0,1,6171.255859375
870924191,1,1,0,0,1,6665.81640625
871325755,1,1,0,0,1,6974.0205078125
871727348,1,1,0,0,1,7031.36083984375
872128939,1,1,0,0,1,7002.69091796875
872530518,1,1,0,0,1,6536.80029296875
872932077,1,1,0,0,1,6927.431640625
873333659,1,1,0,0,1,6142.58544921875
873735246,1,1,0,0,1,5923.9755859375
874136830,1,1,0,0,1,5898.88916015625
874538410,1,1,0,0,1,6035.072265625
874939963,1,1,0,0,1,6207.09326171875
875341544,1,1,0,0,1,7454.24609375
875743127,1,1,0,0,1,6099.580078125
876144725,1,1,0,0,1,6991.939453125
876546316,1,1,0,0,1,6450.7900390625
876947906,1,1,0,0,1,6748.2431640625
877349485,1,1,0,0,1,6945.3505859375
877751060,1,1,0,0,1,7081.53369140625
878152639,1,1,0,0,1,7418.408203125
878554230,1,1,0,0,1,5691.0302734375
878955819,1,1,0,0,1,7464.99755859375
879357404,1,1,0,0,1,6361.19580078125
879758955,1,1,0,0,1,7027.77734375
880160561,1,1,0,0,1,7135.29052734375
880562151,1,1,0,0,1,6680.1513671875
880963744,1,1,0,0,1,6927.431640625
881365327,1,1,0,0,1,6952.51806640625
881766877,1,1,0,0,1,7081.53369140625
882168459,1,1,0,0,1,7353.900390625
882570043,1,1,0,0,1,7393.32177734375
882971637,1,1,0,0,1,7260.72265625
883373224,1,1,0,0,1,6425.70361328125
883774814,1,1,0,0,1,7744.53173828125
884176404,1,1,0,0,1,7049.27978515625
884578012,1,1,0,0,1,7776.78564453125
884979587,1,1,0,0,1,7325.23046875
885381165,1,1,0,0,1,6948.93408203125
885782722,1,1,0,0,1,6683.7353515625
886184317,1,1,0,0,1,7135.29052734375
886585899,1,1,0,0,1,7400.48974609375
886987477,1,1,0,0,1,6866.50732421875
887389071,1,1,0,0,1,7794.70458984375
887790673,1,1,0,0,1,6658.64892578125
888192262,1,1,0,0,1,7475.74853515625
888593857,1,1,0,0,1,7206.9658203125
888995446,1,1,0,0,1,6766.162109375
889397043,1,1,0,0,1,8067.0712890625
889798580,1,1,0,0,1,5963.39697265625
890200137,1,1,0,0,1,6321.77392578125
890601732,1,1,0,0,1,7088.701171875
891003319,1,1,0,0,1,7042.1123046875
891404933,1,1,0,0,1,6174.83935546875
891806517,1,1,0,0,1,6619.22705078125
892208103,1,1,0,0,1,7343.1494140625
892609697,1,1,0,0,1,7396.90576171875
893011292,1,1,0,0,1,7199.79833984375
893412892,1,1,0,0,1,6672.98388671875
893814446,1,1,0,0,1,6629.978515625
894216024,1,1,0,0,1,7594.01318359375
894617639,1,1,0,0,1,6389.86572265625
895019207,1,1,0,0,1,6730.32421875
895420802,1,1,0,0,1,7217.71728515625
895822390,1,1,0,0,1,7117.37158203125
896223970,1,1,0,0,1,7146.04150390625
896625512,1,1,0,0,1,7429.15966796875
897027102,1,1,0,0,1,7909.38525390625
897428689,1,1,0,0,1,6852.17236328125
897830282,1,1,0,0,1,7282.22509765625
898231895,1,1,0,0,1,6425.70361328125
898633483,1,1,0,0,1,7149.62548828125
899035066,1,1,0,0,1,6938.18310546875
899436661,1,1,0,0,1,7597.59716796875
899838228,1,1,0,0,1,7095.869140625
900239808,1,1,0,0,1,7733.7802734375
900641358,1,1,0,0,1,6859.33984375
901042940,1,1,0,0,1,7124.5390625
901444512,1,1,0,0,1,7232.05224609375
901846069,1,1,0,0,1,6529.6328125
902247652,1,1,0,0,1,6436.455078125
902649245,1,1,0,0,1,7346.73291015625
903050835,1,1,0,0,1,7712.27783203125
903452384,1,1,0,0,1,7264.30615234375
903853967,1,1,0,0,1,7400.48974609375
904255544,1,1,0,0,1,7131.70654296875
904657148,1,1,0,0,1,6128.25048828125
905058759,1,1,0,0,1,6533.216796875
905460351,1,1,0,0,1,6977.6044921875
905861961,1,1,0,0,1,6751.82666015625
906263541,1,1,0,0,1,6737.49169921875
906665134,1,1,0,0,1,5755.5380859375
907066724,1,1,0,0,1,7604.7646484375
907468276,1,1,0,0,1,6866.50732421875
907869855,1,1,0,0,1,6314.6064453125
908271448,1,1,0,0,1,6250.0986328125
908673052,1,1,0,0,1,6522.46533203125
909074637,1,1,0,0,1,7425.576171875
909476188,1,1,0,0,1,5988.4833984375
909877800,1,1,0,0,1,7067.19873046875
910279390,1,1,0,0,1,7447.07861328125
910680982,1,1,0,0,1,6794.83203125
911082573,1,1,0,0,1,7192.630859375
911484157,1,1,0,0,1,7841.29345703125
911885765,1,1,0,0,1,7529.50537109375
912287352,1,1,0,0,1,7264.30615234375
912688945,1,1,0,0,1,6536.80029296875
913090507,1,1,0,0,1,6798.416015625
913492062,1,1,0,0,1,6268.017578125
913893640,1,1,0,0,1,7654.9375
914295215,1,1,0,0,1,6726.740234375
914696824,1,1,0,0,1,7110.2041015625
915098409,1,1,0,0,1,8171.00048828125
915500024,1,1,0,0,1,7475.74853515625
915901583,1,1,0,0,1,5970.564453125
916303170,1,1,0,0,1,6633.5625
916704779,1,1,0,0,1,6898.76123046875
917106371,1,1,0,0,1,6586.97314453125
917507967,1,1,0,0,1,7318.06298828125
917909551,1,1,0,0,1,8081.40625
918311137,1,1,0,0,1,6715.9892578125
918712765,1,1,0,0,1,6511.7138671875
919114342,1,1,0,0,1,6712.4052734375
919515890,1,1,0,0,1,7203.38232421875
919917472,1,1,0,0,1,6981.18798828125
920319020,1,1,0,0,1,6970.43701171875
920720606,1,1,0,0,1,6909.5126953125
921122186,1,1,0,0,1,7128.123046875
921523780,1,1,0,0,1,7124.5390625
921925365,1,1,0,0,1,6956.1015625
922326935,1,1,0,0,1,6042.23974609375
922728517,1,1,0,0,1,7024.193359375
923130132,1,1,0,0,1,7285.80908203125
923531681,1,1,0,0,1,6905.92919921875
923933272,1,1,0,0,1,6920.26416015625
924334860,1,1,0,0,1,6475.87646484375
924736450,1,1,0,0,1,7074.3662109375
925138041,1,1,0,0,1,7142.4580078125
925539610,1,1,0,0,1,7461.41357421875
925941206,1,1,0,0,1,6626.39453125
926342764,1,1,0,0,1,6504.54638671875
926744336,1,1,0,0,1,6328.94189453125
927145933,1,1,0,0,1,7314.47900390625
927547520,1,1,0,0,1,7644.18603515625
927949107,1,1,0,0,1,7060.03125
928350652,1,1,0,0,1,7432.74365234375
928752238,1,1,0,0,1,7292.9765625
929153848,1,1,0,0,1,7357.484375
929555414,1,1,0,0,1,7586.845703125
929956994,1,1,0,0,1,6855.75634765625
930358592,1,1,0,0,1,7583.26171875
930760178,1,1,0,0,1,7432.74365234375
931161776,1,1,0,0,1,7479.33251953125
931563367,1,1,0,0,1,6350.4443359375
931964961,1,1,0,0,1,7464.99755859375
932366572,1,1,0,0,1,7153.20947265625
932768173,1,1,0,0,1,7160.376953125
933169714,1,1,0,0,1,7318.06298828125
933571304,1,1,0,0,1,6662.232421875
933972880,1,1,0,0,1,7264.30615234375
934374431,1,1,0,0,1,6493.79541015625
934776017,1,1,0,0,1,6561.88671875
935177565,1,1,0,0,1,6235.763671875
935579158,1,1,0,0,1,7346.73291015625
935980777,1,1,0,0,1,6672.98388671875
936382331,1,1,0,0,1,7142.4580078125
936783912,1,1,0,0,1,6991.939453125
937185514,1,1,0,0,1,6285.9365234375
937587099,1,1,0,0,1,7522.337890625
937988685,1,1,0,0,1,7156.79296875
938390276,1,1,0,0,1,6558.30322265625
938791859,1,1,0,0,1,7619.099609375
939193475,1,1,0,0,1,7945.22314453125
939595088,1,1,0,0,1,7382.57080078125
939996668,1,1,0,0,1,6898.76123046875
940398261,1,1,0,0,1,7633.4345703125
940799852,1,1,0,0,1,6235.763671875
941201439,1,1,0,0,1,6683.7353515625
941603036,1,1,0,0,1,6895.177734375
