timestamp (us),measLate,skippedBeat,drNoTrigger,checksumError,measInvalid,pressure (PSI)
877750787,0,0,0,0,1,-8.393232345581055
878152370,0,0,0,0,1,-8.635957717895508
878553961,0,0,0,0,1,-9.461338996887207
878955548,0,0,0,0,1,-8.623821258544922
879357137,0,0,0,0,1,-8.534820556640625
879758684,0,0,0,0,1,-8.530774116516113
880160294,0,0,0,0,1,-8.85037899017334
880561881,0,0,0,0,1,-7.984675884246826
880963477,0,0,0,0,1,-8.793704986572266
881365057,0,0,0,0,1,-8.71279239654541
881766606,0,0,0,0,1,-8.425593376159668
882168188,0,0,0,0,1,-8.37297248840332
882569774,0,0,0,0,1,-8.991983413696289
882971371,0,0,0,0,1,-8.90701961517334
883372955,0,0,0,0,1,-9.489662170410156
883774545,0,0,0,0,1,-9.623198509216309
884176133,0,0,0,0,1,-8.393232345581055
884577746,0,0,0,0,1,-9.501803398132324
884979316,0,0,0,0,1,-7.713676452636719
885380895,0,0,0,0,1,-8.41750431060791
885782452,0,0,0,0,1,-8.769463539123535
886184047,0,0,0,0,1,-8.429638862609863
886585636,0,0,0,0,1,-8.340642929077148
886987210,0,0,0,0,1,-9.03648853302002
887388803,0,0,0,0,1,-8.874652862548828
887790407,0,0,0,0,1,-9.170008659362793
888191993,0,0,0,0,1,-8.769463539123535
888593588,0,0,0,0,1,-9.420875549316406
888995176,0,0,0,0,1,-8.227376937866211
889396771,0,0,0,0,1,-9.052672386169434
889798315,0,0,0,0,1,-9.089086532592773
890199865,0,0,0,0,1,-9.465386390686035
890601459,0,0,0,0,1,-9.254977226257324
891003048,0,0,0,0,1,-8.878697395324707
891404665,0,0,0,0,1,-8.729004859924316
891806248,0,0,0,0,1,-8.259737968444824
892207832,0,0,0,0,1,-8.915112495422363
892609425,0,0,0,0,1,-8.320417404174805
893412624,0,0,0,0,1,-9.728594779968262
893814176,0,0,0,0,1,-8.902746200561523
894215756,0,0,0,0,1,-8.532593727111816
894617371,0,0,0,0,1,-8.44717788696289
895018938,0,0,0,0,1,-8.573266983032227
895420530,0,0,0,0,1,-8.955626487731934
895822123,0,0,0,0,1,-9.207843780517578
896223701,0,0,0,0,1,-9.850658416748047
896625246,0,0,0,0,1,-8.540726661682129
897026832,0,0,0,0,1,-8.744104385375977
897428418,0,0,0,0,1,-8.975968360900879
897830015,0,0,0,0,1,-8.504119873046875
898231626,0,0,0,0,1,-7.910325050354004
898633214,0,0,0,0,1,-8.849865913391113
899034798,0,0,0,0,1,-9.028847694396973
899436388,0,0,0,0,1,-9.126482009887695
899837960,0,0,0,0,1,-9.537372589111328
900239540,0,0,0,0,1,-9.154955863952637
900641088,0,0,0,0,1,-9.338024139404297
901042671,0,0,0,0,1,-8.683089256286621
901444245,0,0,0,0,1,-8.776646614074707
901845802,0,0,0,0,1,-8.540726661682129
902247384,0,0,0,0,1,-8.658684730529785
902648975,0,0,0,0,1,-9.175297737121582
903050565,0,0,0,0,1,-8.975968360900879
903452115,0,0,0,0,1,-9.15088939666748
903853697,0,0,0,0,1,-8.597673416137695
904255279,0,0,0,0,1,-8.170608520507812
904656880,0,0,0,0,1,-8.032329559326172
905058491,0,0,0,0,1,-7.743591785430908
905460078,0,0,0,0,1,-9.712321281433105
905861693,0,0,0,0,1,-8.89054012298584
906263272,0,0,0,0,1,-9.862862586975098
906664863,0,0,0,0,1,-8.90681266784668
907066454,0,0,0,0,1,-8.467514991760254
907468006,0,0,0,0,1,-8.512255668640137
907869586,0,0,0,0,1,-8.21127986907959
908271175,0,0,0,0,1,-8.813255310058594
908672787,0,0,0,0,1,-8.980032920837402
909074369,0,0,0,0,1,-9.041023254394531
909475918,0,0,0,0,1,-8.89054012298584
909877531,0,0,0,0,1,-9.30954647064209
910279119,0,0,0,0,1,-8.536660194396973
910680715,0,0,0,0,1,-8.398370742797852
911082302,0,0,0,0,1,-8.365830421447754
911483887,0,0,0,0,1,-7.841190338134766
911885499,0,0,0,0,1,-9.289205551147461
912287086,0,0,0,0,1,-9.3990478515625
912688674,0,0,0,0,1,-8.943424224853516
913090239,0,0,0,0,1,-8.886473655700684
913491794,0,0,0,0,1,-8.862068176269531
913893370,0,0,0,0,1,-8.516324043273926
914294945,0,0,0,0,1,-8.581402778625488
914696553,0,0,0,0,1,-8.613944053649902
915098141,0,0,0,0,1,-8.809186935424805
915499751,0,0,0,0,1,-8.459379196166992
915901314,0,0,0,0,1,-7.930661678314209
916302900,0,0,0,0,1,-8.036397933959961
916704509,0,0,0,0,1,-8.947490692138672
917106101,0,0,0,0,1,-9.757076263427734
917507697,0,0,0,0,1,-8.63021183013916
917909283,0,0,0,0,1,-8.524459838867188
918310870,0,0,0,0,1,-9.16716194152832
918712493,0,0,0,0,1,-8.357698440551758
919114074,0,0,0,0,1,-9.451935768127441
919515622,0,0,0,0,1,-8.552928924560547
919917205,0,0,0,0,1,-8.91901683807373
920318748,0,0,0,0,1,-9.073596000671387
920720337,0,0,0,0,1,-8.894610404968262
921121916,0,0,0,0,1,-9.032917022705078
921523507,0,0,0,0,1,-8.841727256774902
921925099,0,0,0,0,1,-9.704182624816895
922326664,0,0,0,0,1,-8.866133689880371
922728248,0,0,0,0,1,-8.748140335083008
923129861,0,0,0,0,1,-9.211912155151367
923531414,0,0,0,0,1,-8.44717788696289
923933004,0,0,0,0,1,-8.369900703430176
924334593,0,0,0,0,1,-9.765213966369629
924736180,0,0,0,0,1,-9.285138130187988
925137772,0,0,0,0,1,-8.857999801635742
925539342,0,0,0,0,1,-8.540726661682129
925940937,0,0,0,0,1,-8.992238998413086
926342494,0,0,0,0,1,-8.573266983032227
926744069,0,0,0,0,1,-9.818107604980469
927145661,0,0,0,0,1,-8.337361335754395
927547252,0,0,0,0,1,-8.317025184631348
927948837,0,0,0,0,1,-8.203145980834961
928350386,0,0,0,0,1,-7.90219259262085
928751969,0,0,0,0,1,-8.756308555603027
929153575,0,0,0,0,1,-9.46821117401123
929555145,0,0,0,0,1,-9.142753601074219
929956725,0,0,0,0,1,-8.540726661682129
930358323,0,0,0,0,1,-8.752238273620605
930759907,0,0,0,0,1,-8.06893539428711
931161504,0,0,0,0,1,-10.033757209777832
931563099,0,0,0,0,1,-8.520390510559082
931964693,0,0,0,0,1,-8.719697952270508
932767904,0,0,0,0,1,-9.313613891601562
933169445,0,0,0,0,1,-8.866133689880371
933571035,0,0,0,0,1,-7.75985860824585
933972615,0,0,0,0,1,-8.520390510559082
934374164,0,0,0,0,1,-8.666820526123047
934775746,0,0,0,0,1,-8.971899032592773
935177295,0,0,0,0,1,-9.179366111755371
935578885,0,0,0,0,1,-8.825459480285645
935980509,0,0,0,0,1,-8.260085105895996
936382061,0,0,0,0,1,-8.45124626159668
936783641,0,0,0,0,1,-9.211912155151367
937185245,0,0,0,0,1,-9.053256034851074
937586830,0,0,0,0,1,-8.39023494720459
937988417,0,0,0,0,1,-9.256660461425781
938390005,0,0,0,0,1,-8.577333450317383
938791591,0,0,0,0,1,-7.804592609405518
939193206,0,0,0,0,1,-8.268219947814941
939594819,0,0,0,0,1,-8.227548599243164
939996399,0,0,0,0,1,-8.544795989990234
940397992,0,0,0,0,1,-9.289205551147461
940799582,0,0,0,0,1,-9.329888343811035
941201171,0,0,0,0,1,-8.622077941894531
941602764,0,0,0,0,1,-8.971899032592773
942004350,0,0,0,0,1,-9.024781227111816
942405939,0,0,0,0,1,-8.809186935424805
942807527,0,0,0,0,1,-8.760374069213867
943209082,0,0,0,0,1,-8.268219947814941
943610658,0,0,0,0,1,-8.097403526306152
944012238,0,0,0,0,1,-9.02071475982666
944413817,0,0,0,0,1,-8.357698440551758
944815420,0,0,0,0,1,-8.585469245910645
945216977,0,0,0,0,1,-8.857999801635742
945618552,0,0,0,0,1,-9.098003387451172
946020113,0,0,0,0,1,-8.90681266784668
946421704,0,0,0,0,1,-9.211912155151367
946823299,0,0,0,0,1,-9.2810697555542
947224890,0,0,0,0,1,-9.203774452209473
947626496,0,0,0,0,1,-7.877791881561279
948028082,0,0,0,0,1,-8.219413757324219
948429680,0,0,0,0,1,-9.752976417541504
948831269,0,0,0,0,1,-8.60987377166748
949232816,0,0,0,0,1,-8.333263397216797
949634442,0,0,0,0,1,-9.012577056884766
950035992,0,0,0,0,1,-8.707497596740723
950437574,0,0,0,0,1,-8.988170623779297
950839153,0,0,0,0,1,-8.837661743164062
951240738,0,0,0,0,1,-7.61752986907959
951642336,0,0,0,0,1,-9.10614013671875
952043925,0,0,0,0,1,-9.114277839660645
952445519,0,0,0,0,1,-7.987596035003662
952847150,0,0,0,0,1,-8.613944053649902
953248743,0,0,0,0,1,-9.630949974060059
953650333,0,0,0,0,1,-8.744104385375977
954051923,0,0,0,0,1,-8.805119514465332
954453515,0,0,0,0,1,-8.097403526306152
954855097,0,0,0,0,1,-8.565131187438965
955256686,0,0,0,0,1,-8.756308555603027
955658277,0,0,0,0,1,-8.996305465698242
956059828,0,0,0,0,1,-8.699359893798828
956461460,0,0,0,0,1,-7.820857524871826
956863043,0,0,0,0,1,-9.504825592041016
957264589,0,0,0,0,1,-8.7034273147583
957666172,0,0,0,0,1,-8.467514991760254
958067722,0,0,0,0,1,-9.10614013671875
958469302,0,0,0,0,1,-8.874271392822266
958870886,0,0,0,0,1,-8.199077606201172
959272438,0,0,0,0,1,-8.947490692138672
959674021,0,0,0,0,1,-9.268863677978516
960075597,0,0,0,0,1,-8.495985984802246
960477197,0,0,0,0,1,-9.529234886169434
960878782,0,0,0,0,1,-8.683089256286621
961280375,0,0,0,0,1,-8.195011138916016
961681962,0,0,0,0,1,-9.732664108276367
962083548,0,0,0,0,1,-8.902746200561523
962485141,0,0,0,0,1,-9.06952953338623
962886722,0,0,0,0,1,-8.39023494720459
963288336,0,0,0,0,1,-8.382102966308594
963689928,0,0,0,0,1,-9.049187660217285
964091517,0,0,0,0,1,-8.699359893798828
964493109,0,0,0,0,1,-8.56920051574707
964894695,0,0,0,0,1,-9.34209156036377
965296245,0,0,0,0,1,-9.191570281982422
965697849,0,0,0,0,1,-9.130547523498535
966099394,0,0,0,0,1,-9.085800170898438
966500980,0,0,0,0,1,-9.268863677978516
966902551,0,0,0,0,1,-8.857999801635742
967304167,0,0,0,0,1,-8.886473655700684
967705764,0,0,0,0,1,-9.07766342163086
968107356,0,0,0,0,1,-8.097403526306152
968508925,0,0,0,0,1,-8.60987377166748
968910480,0,0,0,0,1,-7.910325050354004
969312073,0,0,0,0,1,-9.134615898132324
969713661,0,0,0,0,1,-9.041053771972656
970115270,0,0,0,0,1,-8.47158145904541
970516870,0,0,0,0,1,-8.874271392822266
970918462,0,0,0,0,1,-8.121805191040039
971320059,0,0,0,0,1,-9.533305168151855
972123232,0,0,0,0,1,-8.759196281433105
972524816,0,0,0,0,1,-7.921200752258301
972926400,0,0,0,0,1,-8.64985179901123
973328000,0,0,0,0,1,-8.609396934509277
973729578,0,0,0,0,1,-8.96973705291748
974131135,0,0,0,0,1,-8.099309921264648
974532709,0,0,0,0,1,-8.022398948669434
974934259,0,0,0,0,1,-8.730823516845703
975335842,0,0,0,0,1,-8.840139389038086
975737421,0,0,0,0,1,-8.888757705688477
976139013,0,0,0,0,1,-9.415143013000488
976540608,0,0,0,0,1,-8.868514060974121
976942227,0,0,0,0,1,-7.698573589324951
977343838,0,0,0,0,1,-9.508279800415039
977745420,0,0,0,0,1,-8.649881362915039
978147004,0,0,0,0,1,-8.046687126159668
978548601,0,0,0,0,1,-8.953539848327637
978950193,0,0,0,0,1,-8.196463584899902
979351789,0,0,0,0,1,-8.435310363769531
979753373,0,0,0,0,1,-8.42316722869873
980154963,0,0,0,0,1,-7.775479793548584
980556546,0,0,0,0,1,-9.998299598693848
980958095,0,0,0,0,1,-8.94139289855957
981359682,0,0,0,0,1,-8.585104942321777
981761275,0,0,0,0,1,-9.09930419921875
982162862,0,0,0,0,1,-8.937344551086426
982564440,0,0,0,0,1,-8.439360618591309
982965986,0,0,0,0,1,-9.83225154876709
983367571,0,0,0,0,1,-9.585221290588379
983769185,0,0,0,0,1,-9.25317096710205
984170764,0,0,0,0,1,-8.601298332214355
984572334,0,0,0,0,1,-8.581056594848633
984973881,0,0,0,0,1,-8.532474517822266
985375466,0,0,0,0,1,-8.370536804199219
985777053,0,0,0,0,1,-9.755306243896484
986178647,0,0,0,0,1,-9.022372245788574
986580227,0,0,0,0,1,-8.245043754577637
986981828,0,0,0,0,1,-9.131695747375488
987383439,0,0,0,0,1,-8.415068626403809
987785041,0,0,0,0,1,-7.763336658477783
988186592,0,0,0,0,1,-8.686320304870605
988588180,0,0,0,0,1,-8.621541976928711
988989733,0,0,0,0,1,-7.945487022399902
989391304,0,0,0,0,1,-8.637736320495605
989792899,0,0,0,0,1,-8.50008773803711
990194487,0,0,0,0,1,-8.92519760131836
990596067,0,0,0,0,1,-8.807780265808105
990997616,0,0,0,0,1,-9.176237106323242
991399209,0,0,0,0,1,-8.47579574584961
991800807,0,0,0,0,1,-9.208630561828613
992202388,0,0,0,0,1,-7.868577480316162
992603984,0,0,0,0,1,-8.742999076843262
993005576,0,0,0,0,1,-8.613445281982422
993407164,0,0,0,0,1,-8.354345321655273
993808759,0,0,0,0,1,-9.447538375854492
994210378,0,0,0,0,1,-7.46786642074585
994611961,0,0,0,0,1,-8.261235237121582
995013562,0,0,0,0,1,-9.164090156555176
995415148,0,0,0,0,1,-8.803731918334961
995816729,0,0,0,0,1,-8.50008773803711
996218323,0,0,0,0,1,-8.568909645080566
996619910,0,0,0,0,1,-8.823974609375
997021502,0,0,0,0,1,-8.548667907714844
997423111,0,0,0,0,1,-9.455636978149414
997824661,0,0,0,0,1,-9.143844604492188
998226268,0,0,0,0,1,-8.143837928771973
998627859,0,0,0,0,1,-7.395011901855469
999029405,0,0,0,0,1,-8.953539848327637
999430993,0,0,0,0,1,-9.232926368713379
999832543,0,0,0,0,1,-8.435310363769531
1000234139,0,0,0,0,1,-8.678221702575684
1000635741,0,0,0,0,1,-9.682412147521973
1001037365,0,0,0,0,1,-10.164353370666504
1001438977,0,0,0,0,1,-8.42316722869873
1001840544,0,0,0,0,1,-9.1235990524292
1002242158,0,0,0,0,1,-8.216705322265625
1002643762,0,0,0,0,1,-8.556764602661133
1003045361,0,0,0,0,1,-8.848268508911133
1003446977,0,0,0,0,1,-8.415068626403809
1003848539,0,0,0,0,1,-9.374650001525879
1004250166,0,0,0,0,1,-8.860417366027832
1004651767,0,0,0,0,1,-8.860417366027832
1005053335,0,0,0,0,1,-8.184320449829102
1005454918,0,0,0,0,1,-8.245043754577637
1005856518,0,0,0,0,1,-8.257186889648438
1006258100,0,0,0,0,1,-9.763404846191406
1006659680,0,0,0,0,1,-8.81182861328125
1007061246,0,0,0,0,1,-8.350296974182129
1007462841,0,0,0,0,1,-9.04261589050293
1007864457,0,0,0,0,1,-8.621541976928711
1008266053,0,0,0,0,1,-8.516279220581055
1008667654,0,0,0,0,1,-9.010226249694824
1009069262,0,0,0,0,1,-7.828099250793457
1009470859,0,0,0,0,1,-8.742999076843262
1009872439,0,0,0,0,1,-8.253138542175293
1010274001,0,0,0,0,1,-8.868514060974121
1010675599,0,0,0,0,1,-8.25715446472168
1011478759,0,0,0,0,1,-9.068160057067871
1011880319,0,0,0,0,1,-8.12339973449707
1012281937,0,0,0,0,1,-8.609822273254395
1012683517,0,0,0,0,1,-8.609822273254395
1013085073,0,0,0,0,1,-7.809837341308594
1013486700,0,0,0,0,1,-8.798778533935547
1013888299,0,0,0,0,1,-10.069451332092285
1014289899,0,0,0,0,1,-9.10434627532959
1014691515,0,0,0,0,1,-8.199776649475098
1015093114,0,0,0,0,1,-8.915375709533691
1015494711,0,0,0,0,1,-9.26115894317627
1015896276,0,0,0,0,1,-9.200846672058105
1016297875,0,0,0,0,1,-8.802800178527832
1016699459,0,0,0,0,1,-8.68620777130127
1017101016,0,0,0,0,1,-8.481176376342773
1017502642,0,0,0,0,1,-8.613842010498047
1017904221,0,0,0,0,1,-8.412833213806152
1018305842,0,0,0,0,1,-8.063103675842285
1018707455,0,0,0,0,1,-8.88723087310791
1019109008,0,0,0,0,1,-8.666105270385742
1019510606,0,0,0,0,1,-9.003828048706055
1019912166,0,0,0,0,1,-9.015891075134277
1020313731,0,0,0,0,1,-9.466233253479004
1020715326,0,0,0,0,1,-7.8018317222595215
1021116920,0,0,0,0,1,-8.57766056060791
1021518541,0,0,0,0,1,-8.6500244140625
1021920136,0,0,0,0,1,-7.914344787597656
1022321729,0,0,0,0,1,-9.289305686950684
1022723295,0,0,0,0,1,-8.51735782623291
1023124891,0,0,0,0,1,-8.87516975402832
1023526488,0,0,0,0,1,-9.24105453491211
1023928084,0,0,0,0,1,-8.143498420715332
1024329689,0,0,0,0,1,-9.216931343078613
1024731296,0,0,0,0,1,-8.51735782623291
1025132914,0,0,0,0,1,-8.453034400939941
1025534525,0,0,0,0,1,-8.911354064941406
1025936128,0,0,0,0,1,-8.35655403137207
1026337723,0,0,0,0,1,-7.946533203125
1026739339,0,0,0,0,1,-8.658065795898438
1027140970,0,0,0,0,1,-8.730433464050293
1027542527,0,0,0,0,1,-8.509316444396973
1027944101,0,0,0,0,1,-8.183697700500488
1028345684,0,0,0,0,1,-7.882219314575195
1028747284,0,0,0,0,1,-9.518507957458496
1029148885,0,0,0,0,1,-8.830912590026855
1029550481,0,0,0,0,1,-8.967642784118652
1029952076,0,0,0,0,1,-7.5968427658081055
1030353675,0,0,0,0,1,-8.372633934020996
1030755281,0,0,0,0,1,-8.553536415100098
1031156877,0,0,0,0,1,-9.035994529724121
1031558477,0,0,0,0,1,-8.461075782775879
1031960101,0,0,0,0,1,-8.625903129577637
1032361711,0,0,0,0,1,-8.557559967041016
1032763328,0,0,0,0,1,-8.51735782623291
1033164925,0,0,0,0,1,-8.461075782775879
1033566479,0,0,0,0,1,-8.320374488830566
1033968091,0,0,0,0,1,-8.830945014953613
1034369692,0,0,0,0,1,-8.549518585205078
1034771274,0,0,0,0,1,-8.29625415802002
1035172906,0,0,0,0,1,-8.187715530395508
1035574459,0,0,0,0,1,-9.01991081237793
1035976036,0,0,0,0,1,-8.670126914978027
1036377598,0,0,0,0,1,-8.66208553314209
1036779194,0,0,0,0,1,-9.39784049987793
1037180799,0,0,0,0,1,-8.847025871276855
1037582398,0,0,0,0,1,-8.026926040649414
1037983987,0,0,0,0,1,-8.847025871276855
1038385582,0,0,0,0,1,-8.187715530395508
1038787215,0,0,0,0,1,-8.879189491271973
1039188814,0,0,0,0,1,-8.256054878234863
1039590423,0,0,0,0,1,-8.991766929626465
1039992030,0,0,0,0,1,-8.453034400939941
1040393629,0,0,0,0,1,-7.982708930969238
1040795224,0,0,0,0,1,-8.714351654052734
1041196792,0,0,0,0,1,-8.895271301269531
1041598406,0,0,0,0,1,-8.646004676818848
1042000027,0,0,0,0,1,-8.883211135864258
1042401606,0,0,0,0,1,-8.111340522766113
1042803204,0,0,0,0,1,-9.233014106750488
1043204806,0,0,0,0,1,-8.079150199890137
1043606369,0,0,0,0,1,-8.344462394714355
1044007971,0,0,0,0,1,-7.66115140914917
1044409574,0,0,0,0,1,-8.026926040649414
1044811134,0,0,0,0,1,-9.393853187561035
1045212741,0,0,0,0,1,-8.98774528503418
1045614367,0,0,0,0,1,-8.408815383911133
1046015968,0,0,0,0,1,-9.188783645629883
1046417561,0,0,0,0,1,-8.07114315032959
1046819167,0,0,0,0,1,-7.962612152099609
1047220782,0,0,0,0,1,-8.718371391296387
1047622341,0,0,0,0,1,-8.943519592285156
1048023939,0,0,0,0,1,-8.694249153137207
1048425545,0,0,0,0,1,-8.774656295776367
1048827127,0,0,0,0,1,-8.449014663696289
1049228727,0,0,0,0,1,-7.552632808685303
1049630284,0,0,0,0,1,-9.172698020935059
1050031860,0,0,0,0,1,-8.300273895263672
1050835042,0,0,0,0,1,-8.256623268127441
1051236636,0,0,0,0,1,-8.527390480041504
1051638239,0,0,0,0,1,-8.55571460723877
1052039856,0,0,0,0,1,-8.094961166381836
1052441487,0,0,0,0,1,-8.866958618164062
1052843088,0,0,0,0,1,-8.183876991271973
1053244688,0,0,0,0,1,-8.652725219726562
1053646301,0,0,0,0,1,-8.515297889709473
1054047899,0,0,0,0,1,-8.353622436523438
1054449483,0,0,0,0,1,-8.668892860412598
1054851083,0,0,0,0,1,-8.462753295898438
1055252686,0,0,0,0,1,-8.46679401397705
1055654304,0,0,0,0,1,-8.984185218811035
1056055870,0,0,0,0,1,-8.862916946411133
1056457480,0,0,0,0,1,-8.519340515136719
1056859036,0,0,0,0,1,-8.71739673614502
1057260632,0,0,0,0,1,-8.955887794494629
1057662243,0,0,0,0,1,-8.394042015075684
1058063836,0,0,0,0,1,-8.721406936645508
1058465434,0,0,0,0,1,-8.794198989868164
1058867034,0,0,0,0,1,-8.814408302307129
1059268659,0,0,0,0,1,-8.325332641601562
1059670252,0,0,0,0,1,-8.814408302307129
1060071853,0,0,0,0,1,-8.92354965209961
1060473473,0,0,0,0,1,-9.190352439880371
1060875076,0,0,0,0,1,-8.478920936584473
1061276672,0,0,0,0,1,-8.268749237060547
1061678287,0,0,0,0,1,-8.62038803100586
1062079879,0,0,0,0,1,-8.402124404907227
1062481470,0,0,0,0,1,-8.527420997619629
1062883101,0,0,0,0,1,-7.892892837524414
1063284700,0,0,0,0,1,-7.900975227355957
1063686284,0,0,0,0,1,-8.046463012695312
1064087880,0,0,0,0,1,-8.935676574707031
1064489478,0,0,0,0,1,-8.624429702758789
1064891074,0,0,0,0,1,-8.664850234985352
1065292678,0,0,0,0,1,-8.656765937805176
1065694280,0,0,0,0,1,-8.090920448303223
1066095912,0,0,0,0,1,-9.056949615478516
1066497463,0,0,0,0,1,-7.9494709968566895
1066899061,0,0,0,0,1,-8.632513999938965
1067300664,0,0,0,0,1,-7.977761268615723
1067702277,0,0,0,0,1,-8.648681640625
1068103877,0,0,0,0,1,-8.963973999023438
1068505474,0,0,0,0,1,-8.71335506439209
1068907090,0,0,0,0,1,-8.685059547424316
1069308698,0,0,0,0,1,-9.020566940307617
1069710325,0,0,0,0,1,-9.016525268554688
1070111924,0,0,0,0,1,-8.426377296447754
1070513527,0,0,0,0,1,-9.230746269226074
1070915138,0,0,0,0,1,-7.553441047668457
1071316704,0,0,0,0,1,-7.977761268615723
1071718322,0,0,0,0,1,-8.301081657409668
1072119900,0,0,0,0,1,-8.503171920776367
1072521461,0,0,0,0,1,-9.517815589904785
1072923084,0,0,0,0,1,-8.612303733825684
1073324678,0,0,0,0,1,-7.270587921142578
1073726275,0,0,0,0,1,-9.70783805847168
1074127872,0,0,0,0,1,-8.709314346313477
1074529468,0,0,0,0,1,-8.22024917602539
1074931079,0,0,0,0,1,-8.078794479370117
1075332684,0,0,0,0,1,-8.871001243591309
1075734279,0,0,0,0,1,-8.309165954589844
1076135843,0,0,0,0,1,-9.384403228759766
1076537464,0,0,0,0,1,-8.73760986328125
1076939077,0,0,0,0,1,-8.03838062286377
1077340656,0,0,0,0,1,-8.636556625366211
1077742220,0,0,0,0,1,-8.834619522094727
1078143816,0,0,0,0,1,-8.010092735290527
1078545371,0,0,0,0,1,-8.935676574707031
1078946971,0,0,0,0,1,-8.147500038146973
1079348566,0,0,0,0,1,-8.248510360717773
1079750196,0,0,0,0,1,-7.929265022277832
1080151804,0,0,0,0,1,-8.398082733154297
1080553372,0,0,0,0,1,-7.997969150543213
1080954968,0,0,0,0,1,-7.985843658447266
1081356547,0,0,0,0,1,-9.420787811279297
1081758103,0,0,0,0,1,-8.422335624694824
1082159678,0,0,0,0,1,-8.972058296203613
1082561242,0,0,0,0,1,-8.292999267578125
1082962839,0,0,0,0,1,-8.80228328704834
1083364442,0,0,0,0,1,-7.953512191772461
1083766047,0,0,0,0,1,-8.794198989868164
1084167624,0,0,0,0,1,-8.988227844238281
1084569187,0,0,0,0,1,-7.702958106994629
1084970786,0,0,0,0,1,-9.093331336975098
1085372387,0,0,0,0,1,-8.82653522491455
1085773985,0,0,0,0,1,-8.325332641601562
1086175570,0,0,0,0,1,-8.866958618164062
1086577156,0,0,0,0,1,-9.17822551727295
1086978752,0,0,0,0,1,-9.036736488342285
1087380350,0,0,0,0,1,-7.816108226776123
1087781914,0,0,0,0,1,-8.644640922546387
1088183515,0,0,0,0,1,-8.54358959197998
1088585108,0,0,0,0,1,-8.325332641601562
1088986705,0,0,0,0,1,-9.420787811279297
1089388302,0,0,0,0,1,-8.006050109863281
1090191522,0,0,0,0,1,-8.68826961517334
1090593127,0,0,0,0,1,-8.543416023254395
1090994746,0,0,0,0,1,-8.841239929199219
1091396342,0,0,0,0,1,-8.346220016479492
1091797926,0,0,0,0,1,-8.51524543762207
1092199508,0,0,0,0,1,-8.635978698730469
1092601064,0,0,0,0,1,-8.853314399719238
1093002691,0,0,0,0,1,-8.684276580810547
1093404321,0,0,0,0,1,-7.959906578063965
1093805879,0,0,0,0,1,-7.726525783538818
1094207482,0,0,0,0,1,-8.358293533325195
1094609041,0,0,0,0,1,-9.219590187072754
1095010640,0,0,0,0,1,-9.211540222167969
1095412241,0,0,0,0,1,-8.615857124328613
1095813803,0,0,0,0,1,-8.305977821350098
1096215399,0,0,0,0,1,-9.102860450744629
1096616955,0,0,0,0,1,-9.10688591003418
1097018581,0,0,0,0,1,-8.342196464538574
1097420181,0,0,0,0,1,-8.209397315979004
1097821779,0,0,0,0,1,-8.59171199798584
1098223370,0,0,0,0,1,-8.128914833068848
1098624925,0,0,0,0,1,-8.885512351989746
1099026527,0,0,0,0,1,-8.024290084838867
1099428107,0,0,0,0,1,-8.398537635803223
1099829712,0,0,0,0,1,-8.028313636779785
1100231341,0,0,0,0,1,-8.004170417785645
1100632897,0,0,0,0,1,-8.744613647460938
1101034473,0,0,0,0,1,-7.82711935043335
1101436053,0,0,0,0,1,-8.756721496582031
1101837652,0,0,0,0,1,-8.796968460083008
1102239235,0,0,0,0,1,-8.523292541503906
1102640835,0,0,0,0,1,-9.167262077331543
1103042434,0,0,0,0,1,-8.46695327758789
1103444054,0,0,0,0,1,-8.579634666442871
1103845670,0,0,0,0,1,-8.048434257507324
1104247283,0,0,0,0,1,-8.342196464538574
1104648893,0,0,0,0,1,-8.37841510772705
1105050497,0,0,0,0,1,-9.211540222167969
1105452097,0,0,0,0,1,-9.050536155700684
1105853656,0,0,0,0,1,-8.22951889038086
1106255228,0,0,0,0,1,-8.75269603729248
1106656808,0,0,0,0,1,-9.034435272216797
1107058428,0,0,0,0,1,-8.970035552978516
1107460021,0,0,0,0,1,-8.310003280639648
1107861575,0,0,0,0,1,-9.710691452026367
1108263174,0,0,0,0,1,-8.495121955871582
1108664776,0,0,0,0,1,-7.8110246658325195
1109066379,0,0,0,0,1,-8.507195472717285
1109467988,0,0,0,0,1,-8.370367050170898
1109869545,0,0,0,0,1,-8.929756164550781
1110271170,0,0,0,0,1,-7.593749523162842
1110672802,0,0,0,0,1,-8.181228637695312
1111074403,0,0,0,0,1,-8.796968460083008
1111476009,0,0,0,0,1,-7.6782426834106445
1111877604,0,0,0,0,1,-8.873438835144043
1112279218,0,0,0,0,1,-8.422682762145996
1112680798,0,0,0,0,1,-9.17128849029541
1113082405,0,0,0,0,1,-8.326099395751953
1113484002,0,0,0,0,1,-8.157083511352539
1113885612,0,0,0,0,1,-8.33817195892334
1114287232,0,0,0,0,1,-7.4730448722839355
1114688846,0,0,0,0,1,-8.31402587890625
1115090437,0,0,0,0,1,-9.030410766601562
1115492028,0,0,0,0,1,-8.37841510772705
1115893627,0,0,0,0,1,-8.805017471313477
1116295185,0,0,0,0,1,-9.211509704589844
1116696791,0,0,0,0,1,-8.261711120605469
1117098356,0,0,0,0,1,-8.495121955871582
1117499980,0,0,0,0,1,-8.326099395751953
1117901586,0,0,0,0,1,-7.83516788482666
