timestamp (us),measLate,skippedBeat,drNoTrigger,checksumError,measInvalid,temperature (degC)
378636374,0,0,0,0,0,14.375
378690952,0,0,0,0,0,14.375
378743642,0,0,0,0,0,14.375
378797174,0,0,0,0,0,14.375
378850729,0,0,0,0,0,14.34375
378903980,0,0,0,0,0,14.34375
378957538,0,0,0,0,0,14.34375
379011222,0,0,0,0,0,14.34375
379064435,0,0,0,0,0,14.34375
379118178,0,0,0,0,0,14.375
379171705,0,0,0,0,0,14.34375
379225444,0,0,0,0,0,14.34375
379279140,0,0,0,0,0,14.375
379333370,0,0,0,0,0,14.34375
379386027,0,0,0,0,0,14.375
379439727,0,0,0,0,0,14.34375
379493365,0,0,0,0,0,14.34375
379547761,0,0,0,0,0,14.375
379600252,0,0,0,0,0,14.375
379653816,0,0,0,0,0,14.375
379708556,0,0,0,0,0,14.375
379761069,0,0,0,0,0,14.34375
379814753,0,0,0,0,0,14.375
379868455,0,0,0,0,0,14.34375
379921128,0,0,0,0,0,14.34375
379974664,0,0,0,0,0,14.34375
380028311,0,0,0,0,0,14.34375
380080985,0,0,0,0,0,14.34375
380135080,0,0,0,0,0,14.375
380188638,0,0,0,0,0,14.34375
380242374,0,0,0,0,0,14.34375
380295928,0,0,0,0,0,14.375
380349453,0,0,0,0,0,14.34375
380402137,0,0,0,0,0,14.375
380455785,0,0,0,0,0,14.34375
380509812,0,0,0,0,0,14.34375
380562495,0,0,0,0,0,14.375
380617561,0,0,0,0,0,14.375
380672275,0,0,0,0,0,14.375
380725415,0,0,0,0,0,14.375
380779096,0,0,0,0,0,14.375
380832798,0,0,0,0,0,14.375
380887759,0,0,0,0,0,14.34375
380940430,0,0,0,0,0,14.34375
380995535,0,0,0,0,0,14.375
381049564,0,0,0,0,0,14.34375
381102234,0,0,0,0,0,14.34375
381155768,0,0,0,0,0,14.375
381209336,0,0,0,0,0,14.34375
381262084,0,0,0,0,0,14.34375
381315705,0,0,0,0,0,14.375
381369236,0,0,0,0,0,14.34375
381421927,0,0,0,0,0,14.34375
381475465,0,0,0,0,0,14.34375
381529007,0,0,0,0,0,14.34375
381581670,0,0,0,0,0,14.375
381635341,0,0,0,0,0,14.375
381689907,0,0,0,0,0,14.375
381742630,0,0,0,0,0,14.375
381796183,0,0,0,0,0,14.375
381849880,0,0,0,0,0,14.40625
381903493,0,0,0,0,0,14.375
381957223,0,0,0,0,0,14.375
382010877,0,0,0,0,0,14.375
382063589,0,0,0,0,0,14.375
382118267,0,0,0,0,0,14.34375
382171811,0,0,0,0,0,14.34375
382224524,0,0,0,0,0,14.375
382279591,0,0,0,0,0,14.34375
382333832,0,0,0,0,0,14.375
382387977,0,0,0,0,0,14.375
382440668,0,0,0,0,0,14.375
382494264,0,0,0,0,0,14.375
382549371,0,0,0,0,0,14.375
382602118,0,0,0,0,0,14.375
382655683,0,0,0,0,0,14.375
382709446,0,0,0,0,0,14.375
382761946,0,0,0,0,0,14.375
382815690,0,0,0,0,0,14.375
382869287,0,0,0,0,0,14.375
382921782,0,0,0,0,0,14.375
382975323,0,0,0,0,0,14.375
383030094,0,0,0,0,0,14.34375
383082602,0,0,0,0,0,14.40625
383136337,0,0,0,0,0,14.375
383191472,0,0,0,0,0,14.375
383244185,0,0,0,0,0,14.375
383297711,0,0,0,0,0,14.375
383351252,0,0,0,0,0,14.375
383403801,0,0,0,0,0,14.375
383457476,0,0,0,0,0,14.375
383511101,0,0,0,0,0,14.375
383563825,0,0,0,0,0,14.34375
383617440,0,0,0,0,0,14.40625
383671173,0,0,0,0,0,14.40625
383723680,0,0,0,0,0,14.375
383777209,0,0,0,0,0,14.375
383830756,0,0,0,0,0,14.40625
383883959,0,0,0,0,0,14.375
383937630,0,0,0,0,0,14.375
383991364,0,0,0,0,0,14.40625
384044921,0,0,0,0,0,14.375
384098663,0,0,0,0,0,14.375
384152320,0,0,0,0,0,14.375
384205051,0,0,0,0,0,14.375
384259700,0,0,0,0,0,14.375
384313407,0,0,0,0,0,14.375
384365957,0,0,0,0,0,14.375
384419523,0,0,0,0,0,14.375
384473055,0,0,0,0,0,14.375
384525756,0,0,0,0,0,14.375
384579305,0,0,0,0,0,14.375
384633021,0,0,0,0,0,14.40625
384685685,0,0,0,0,0,14.40625
384739437,0,0,0,0,0,14.40625
384794589,0,0,0,0,0,14.40625
384848576,0,0,0,0,0,14.375
384901250,0,0,0,0,0,14.40625
384954859,0,0,0,0,0,14.375
385008423,0,0,0,0,0,14.375
385061077,0,0,0,0,0,14.375
385114677,0,0,0,0,0,14.375
385168547,0,0,0,0,0,14.375
385221070,0,0,0,0,0,14.375
385274584,0,0,0,0,0,14.375
385328465,0,0,0,0,0,14.375
385381162,0,0,0,0,0,14.375
385434859,0,0,0,0,0,14.375
385489441,0,0,0,0,0,14.375
385542139,0,0,0,0,0,14.375
385595662,0,0,0,0,0,14.40625
385649372,0,0,0,0,0,14.375
385702560,0,0,0,0,0,14.40625
385757263,0,0,0,0,0,14.40625
385810866,0,0,0,0,0,14.40625
385864416,0,0,0,0,0,14.40625
385918112,0,0,0,0,0,14.40625
385971735,0,0,0,0,0,14.375
386025437,0,0,0,0,0,14.375
386079090,0,0,0,0,0,14.40625
386133321,0,0,0,0,0,14.375
386186032,0,0,0,0,0,14.40625
386239746,0,0,0,0,0,14.375
386293259,0,0,0,0,0,14.40625
386348339,0,0,0,0,0,14.375
386401019,0,0,0,0,0,14.40625
386454656,0,0,0,0,0,14.375
386508539,0,0,0,0,0,14.375
386561037,0,0,0,0,0,14.375
386614728,0,0,0,0,0,14.40625
386668438,0,0,0,0,0,14.40625
386721129,0,0,0,0,0,14.40625
386774810,0,0,0,0,0,14.40625
386829871,0,0,0,0,0,14.40625
386882542,0,0,0,0,0,14.40625
386937598,0,0,0,0,0,14.4375
386992311,0,0,0,0,0,14.40625
387045962,0,0,0,0,0,14.40625
387099668,0,0,0,0,0,14.375
387153361,0,0,0,0,0,14.40625
387206048,0,0,0,0,0,14.375
387260249,0,0,0,0,0,14.375
387313966,0,0,0,0,0,14.375
387367742,0,0,0,0,0,14.40625
387420418,0,0,0,0,0,14.40625
387474458,0,0,0,0,0,14.40625
387528352,0,0,0,0,0,14.375
387580840,0,0,0,0,0,14.40625
387634578,0,0,0,0,0,14.40625
387688381,0,0,0,0,0,14.4375
387741051,0,0,0,0,0,14.40625
387794579,0,0,0,0,0,14.4375
387848647,0,0,0,0,0,14.375
387901814,0,0,0,0,0,14.40625
387955358,0,0,0,0,0,14.40625
388008874,0,0,0,0,0,14.40625
388061556,0,0,0,0,0,14.40625
388115203,0,0,0,0,0,14.375
388168748,0,0,0,0,0,14.375
388221434,0,0,0,0,0,14.40625
388274981,0,0,0,0,0,14.375
388328698,0,0,0,0,0,14.40625
388382222,0,0,0,0,0,14.375
388435761,0,0,0,0,0,14.40625
388489811,0,0,0,0,0,14.375
388542458,0,0,0,0,0,14.375
388596621,0,0,0,0,0,14.40625
388650316,0,0,0,0,0,14.40625
388702836,0,0,0,0,0,14.40625
388756362,0,0,0,0,0,14.4375
388811138,0,0,0,0,0,14.4375
388863676,0,0,0,0,0,14.40625
388917219,0,0,0,0,0,14.40625
388970768,0,0,0,0,0,14.40625
389023433,0,0,0,0,0,14.375
389077096,0,0,0,0,0,14.40625
389131324,0,0,0,0,0,14.40625
389183952,0,0,0,0,0,14.40625
389237697,0,0,0,0,0,14.40625
389291311,0,0,0,0,0,14.40625
389344014,0,0,0,0,0,14.40625
389398651,0,0,0,0,0,14.40625
389452372,0,0,0,0,0,14.40625
389504889,0,0,0,0,0,14.375
389558448,0,0,0,0,0,14.4375
389613200,0,0,0,0,0,14.40625
389665752,0,0,0,0,0,14.40625
389719291,0,0,0,0,0,14.40625
389772822,0,0,0,0,0,14.40625
389827784,0,0,0,0,0,14.40625
389880437,0,0,0,0,0,14.40625
389935518,0,0,0,0,0,14.40625
389989743,0,0,0,0,0,14.40625
390042375,0,0,0,0,0,14.4375
390096132,0,0,0,0,0,14.375
390149804,0,0,0,0,0,14.40625
390202489,0,0,0,0,0,14.40625
390257702,0,0,0,0,0,14.40625
390311297,0,0,0,0,0,14.40625
390363895,0,0,0,0,0,14.40625
390417434,0,0,0,0,0,14.40625
390472703,0,0,0,0,0,14.40625
390525233,0,0,0,0,0,14.40625
390578816,0,0,0,0,0,14.40625
390632536,0,0,0,0,0,14.4375
390685193,0,0,0,0,0,14.4375
390738723,0,0,0,0,0,14.46875
390792450,0,0,0,0,0,14.40625
390845488,0,0,0,0,0,14.4375
390899191,0,0,0,0,0,14.4375
390952836,0,0,0,0,0,14.40625
391005546,0,0,0,0,0,14.40625
391060248,0,0,0,0,0,14.40625
391113962,0,0,0,0,0,14.40625
391167746,0,0,0,0,0,14.40625
391220408,0,0,0,0,0,14.40625
391274541,0,0,0,0,0,14.40625
391328415,0,0,0,0,0,14.40625
391381127,0,0,0,0,0,14.4375
391434811,0,0,0,0,0,14.40625
391489869,0,0,0,0,0,14.40625
391542561,0,0,0,0,0,14.4375
391596092,0,0,0,0,0,14.40625
391649631,0,0,0,0,0,14.4375
391702791,0,0,0,0,0,14.4375
391756501,0,0,0,0,0,14.40625
391810727,0,0,0,0,0,14.4375
391864302,0,0,0,0,0,14.4375
391917813,0,0,0,0,0,14.4375
391971342,0,0,0,0,0,14.4375
392024036,0,0,0,0,0,14.4375
392079109,0,0,0,0,0,14.40625
392134323,0,0,0,0,0,14.40625
392188422,0,0,0,0,0,14.40625
392240927,0,0,0,0,0,14.40625
392295620,0,0,0,0,0,14.4375
392349281,0,0,0,0,0,14.40625
392401992,0,0,0,0,0,14.40625
392457106,0,0,0,0,0,14.40625
392510621,0,0,0,0,0,14.40625
392563328,0,0,0,0,0,14.4375
392616949,0,0,0,0,0,14.4375
392671165,0,0,0,0,0,14.4375
392723878,0,0,0,0,0,14.4375
392777570,0,0,0,0,0,14.4375
392831167,0,0,0,0,0,14.4375
392883902,0,0,0,0,0,14.4375
392937612,0,0,0,0,0,14.40625
392991349,0,0,0,0,0,14.4375
393044417,0,0,0,0,0,14.40625
393098168,0,0,0,0,0,14.40625
393151802,0,0,0,0,0,14.40625
393204320,0,0,0,0,0,14.4375
393258007,0,0,0,0,0,14.40625
393311602,0,0,0,0,0,14.4375
393364095,0,0,0,0,0,14.4375
393418340,0,0,0,0,0,14.4375
393472384,0,0,0,0,0,14.40625
393525407,0,0,0,0,0,14.40625
393579087,0,0,0,0,0,14.40625
393632753,0,0,0,0,0,14.4375
393687744,0,0,0,0,0,14.4375
393740423,0,0,0,0,0,14.4375
393795485,0,0,0,0,0,14.4375
393849732,0,0,0,0,0,14.40625
393902278,0,0,0,0,0,14.4375
393955803,0,0,0,0,0,14.4375
394010342,0,0,0,0,0,14.4375
394063012,0,0,0,0,0,14.4375
394118129,0,0,0,0,0,14.4375
394172340,0,0,0,0,0,14.4375
394224855,0,0,0,0,0,14.40625
394278422,0,0,0,0,0,14.4375
394333180,0,0,0,0,0,14.4375
394385694,0,0,0,0,0,14.40625
394439211,0,0,0,0,0,14.40625
394492728,0,0,0,0,0,14.4375
394547747,0,0,0,0,0,14.40625
394599969,0,0,0,0,0,14.4375
394653506,0,0,0,0,0,14.4375
394706214,0,0,0,0,0,14.4375
394759770,0,0,0,0,0,14.4375
394813343,0,0,0,0,0,14.46875
394867792,0,0,0,0,0,14.4375
394920464,0,0,0,0,0,14.4375
394975681,0,0,0,0,0,14.4375
395029202,0,0,0,0,0,14.40625
395082381,0,0,0,0,0,14.4375
395135920,0,0,0,0,0,14.4375
395190508,0,0,0,0,0,14.4375
395243224,0,0,0,0,0,14.40625
395296761,0,0,0,0,0,14.4375
395350300,0,0,0,0,0,14.4375
395402983,0,0,0,0,0,14.4375
395457021,0,0,0,0,0,14.4375
395510725,0,0,0,0,0,14.4375
395563921,0,0,0,0,0,14.4375
395617648,0,0,0,0,0,14.4375
395671253,0,0,0,0,0,14.4375
395724485,0,0,0,0,0,14.4375
395778114,0,0,0,0,0,14.4375
395831827,0,0,0,0,0,14.46875
395884562,0,0,0,0,0,14.40625
395938829,0,0,0,0,0,14.4375
395992360,0,0,0,0,0,14.4375
396045090,0,0,0,0,0,14.4375
396100214,0,0,0,0,0,14.40625
396153950,0,0,0,0,0,14.4375
396207745,0,0,0,0,0,14.46875
396260421,0,0,0,0,0,14.4375
396313965,0,0,0,0,0,14.4375
396367791,0,0,0,0,0,14.4375
396420276,0,0,0,0,0,14.46875
396473824,0,0,0,0,0,14.4375
396527718,0,0,0,0,0,14.4375
396580407,0,0,0,0,0,14.4375
396634616,0,0,0,0,0,14.4375
396688592,0,0,0,0,0,14.4375
396741248,0,0,0,0,0,14.46875
396794772,0,0,0,0,0,14.46875
396849313,0,0,0,0,0,14.4375
396902052,0,0,0,0,0,14.4375
396956173,0,0,0,0,0,14.46875
397009696,0,0,0,0,0,14.46875
397063395,0,0,0,0,0,14.46875
397117015,0,0,0,0,0,14.4375
397170744,0,0,0,0,0,14.4375
397223914,0,0,0,0,0,14.4375
397277626,0,0,0,0,0,14.40625
397331206,0,0,0,0,0,14.4375
397384937,0,0,0,0,0,14.4375
397438476,0,0,0,0,0,14.46875
397492016,0,0,0,0,0,14.4375
397544729,0,0,0,0,0,14.4375
397598276,0,0,0,0,0,14.4375
397651841,0,0,0,0,0,14.46875
397704330,0,0,0,0,0,14.46875
397758013,0,0,0,0,0,14.46875
397811683,0,0,0,0,0,14.46875
397864363,0,0,0,0,0,14.4375
397917897,0,0,0,0,0,14.4375
397972469,0,0,0,0,0,14.46875
398025191,0,0,0,0,0,14.4375
398078746,0,0,0,0,0,14.4375
398132295,0,0,0,0,0,14.46875
398184979,0,0,0,0,0,14.46875
398238510,0,0,0,0,0,14.46875
398292084,0,0,0,0,0,14.46875
398344769,0,0,0,0,0,14.4375
398398344,0,0,0,0,0,14.4375
398451869,0,0,0,0,0,14.46875
398504625,0,0,0,0,0,14.4375
398558253,0,0,0,0,0,14.46875
398611776,0,0,0,0,0,14.4375
398664455,0,0,0,0,0,14.46875
398717981,0,0,0,0,0,14.46875
398771521,0,0,0,0,0,14.46875
398824197,0,0,0,0,0,14.5
398877887,0,0,0,0,0,14.46875
398932650,0,0,0,0,0,14.4375
398985233,0,0,0,0,0,14.4375
399038945,0,0,0,0,0,14.4375
399093119,0,0,0,0,0,14.46875
399145839,0,0,0,0,0,14.4375
399199509,0,0,0,0,0,14.46875
399253698,0,0,0,0,0,14.46875
399307728,0,0,0,0,0,14.46875
399359700,0,0,0,0,0,14.46875
399413243,0,0,0,0,0,14.46875
399468345,0,0,0,0,0,14.46875
399521000,0,0,0,0,0,14.46875
399575051,0,0,0,0,0,14.4375
399628738,0,0,0,0,0,14.46875
399681413,0,0,0,0,0,14.5
399735123,0,0,0,0,0,14.5
399788848,0,0,0,0,0,14.46875
399841530,0,0,0,0,0,14.46875
399896109,0,0,0,0,0,14.4375
399949824,0,0,0,0,0,14.46875
400002319,0,0,0,0,0,14.4375
400055904,0,0,0,0,0,14.4375
400110160,0,0,0,0,0,14.46875
400163801,0,0,0,0,0,14.46875
400217489,0,0,0,0,0,14.46875
400271027,0,0,0,0,0,14.46875
400323593,0,0,0,0,0,14.46875
400378357,0,0,0,0,0,14.46875
400431951,0,0,0,0,0,14.46875
400484665,0,0,0,0,0,14.46875
400538386,0,0,0,0,0,14.4375
400593166,0,0,0,0,0,14.46875
400645667,0,0,0,0,0,14.46875
400699421,0,0,0,0,0,14.46875
400754047,0,0,0,0,0,14.46875
400808040,0,0,0,0,1,505.875
400860745,0,0,0,0,1,14.46875
400914350,0,0,0,0,0,14.46875
400968409,0,0,0,0,0,14.4375
401021100,0,0,0,0,0,14.46875
401074635,0,0,0,0,0,14.46875
401128494,0,0,0,0,0,14.46875
401180980,0,0,0,0,0,14.46875
401235752,0,0,0,0,0,14.46875
401289421,0,0,0,0,0,14.46875
401342132,0,0,0,0,0,14.46875
401395700,0,0,0,0,0,14.4375
401449219,0,0,0,0,0,14.46875
401502410,0,0,0,0,0,14.5
401556021,0,0,0,0,0,14.4375
401610059,0,0,0,0,0,14.46875
401662748,0,0,0,0,0,14.5
401716390,0,0,0,0,0,14.46875
401771154,0,0,0,0,0,14.46875
401823667,0,0,0,0,0,14.5
401877389,0,0,0,0,0,14.5
401932572,0,0,0,0,0,14.46875
401985276,0,0,0,0,0,14.5
402039314,0,0,0,0,0,14.5
402092849,0,0,0,0,0,14.46875
402146073,0,0,0,0,0,14.46875
402200668,0,0,0,0,0,14.46875
402254182,0,0,0,0,0,14.46875
402307796,0,0,0,0,0,14.46875
402360462,0,0,0,0,0,14.46875
402415254,0,0,0,0,0,14.46875
402468931,0,0,0,0,0,14.46875
402521598,0,0,0,0,0,14.46875
402575276,0,0,0,0,0,14.46875
402629858,0,0,0,0,0,14.5
402682552,0,0,0,0,0,14.5
402736806,0,0,0,0,0,14.46875
402790487,0,0,0,0,0,14.46875
402843208,0,0,0,0,0,14.5
402896750,0,0,0,0,0,14.46875
402950275,0,0,0,0,0,14.5
403002968,0,0,0,0,0,14.46875
403057120,0,0,0,0,0,14.46875
403111405,0,0,0,0,0,14.46875
403163933,0,0,0,0,0,14.46875
403217730,0,0,0,0,0,14.5
403271302,0,0,0,0,0,14.46875
403323791,0,0,0,0,0,14.5
403377504,0,0,0,0,0,14.5
403431188,0,0,0,0,0,14.46875
403484362,0,0,0,0,0,14.4375
403537908,0,0,0,0,0,14.46875
403592977,0,0,0,0,0,14.46875
403645702,0,0,0,0,0,14.5
403699372,0,0,0,0,0,14.5
403753625,0,0,0,0,0,14.5
403806143,0,0,0,0,0,14.5
403860890,0,0,0,0,0,14.46875
403914602,0,0,0,0,0,14.46875
403968500,0,0,0,0,0,14.46875
404021191,0,0,0,0,0,14.46875
404074709,0,0,0,0,0,14.46875
404128419,0,0,0,0,0,14.46875
404181127,0,0,0,0,0,14.46875
404234638,0,0,0,0,0,14.46875
404288526,0,0,0,0,0,14.46875
404341014,0,0,0,0,0,14.46875
404395245,0,0,0,0,0,14.5
404448901,0,0,0,0,0,14.5
404501607,0,0,0,0,0,14.46875
404555243,0,0,0,0,0,14.46875
404608807,0,0,0,0,0,14.5
404661477,0,0,0,0,0,14.46875
404716532,0,0,0,0,0,14.5
404771309,0,0,0,0,0,14.46875
404824826,0,0,0,0,0,14.5
404878357,0,0,0,0,0,14.46875
404933076,0,0,0,0,0,14.5
404985595,0,0,0,0,0,14.5
405040186,0,0,0,0,0,14.46875
405093943,0,0,0,0,0,14.5
405147769,0,0,0,0,0,14.5
405200428,0,0,0,0,0,14.46875
405255189,0,0,0,0,0,14.46875
405308924,0,0,0,0,0,14.46875
405361566,0,0,0,0,0,14.46875
405415188,0,0,0,0,0,14.5
405468787,0,0,0,0,0,14.5
405521441,0,0,0,0,0,14.46875
405575477,0,0,0,0,0,14.46875
405629711,0,0,0,0,0,14.5
405682372,0,0,0,0,0,14.5
405736053,0,0,0,0,0,14.5
405789713,0,0,0,0,0,14.46875
405843409,0,0,0,0,0,14.5
405897090,0,0,0,0,0,14.5
405950678,0,0,0,0,0,14.46875
406004413,0,0,0,0,0,14.5
406058126,0,0,0,0,0,14.5
406111806,0,0,0,0,0,14.46875
406164520,0,0,0,0,0,14.5
406219109,0,0,0,0,0,14.5
406272623,0,0,0,0,0,14.5
406325289,0,0,0,0,0,14.5
406379475,0,0,0,0,0,14.5
406433690,0,0,0,0,0,14.5
406487861,0,0,0,0,0,14.46875
406540060,0,0,0,0,0,14.46875
406593664,0,0,0,0,0,14.5
406647766,0,0,0,0,0,14.5
406700404,0,0,0,0,0,14.5
406753922,0,0,0,0,0,14.5
406808390,0,0,0,0,0,14.5
406860890,0,0,0,0,0,14.5
406914604,0,0,0,0,0,14.53125
406968629,0,0,0,0,0,14.5
407022169,0,0,0,0,0,14.5
407075892,0,0,0,0,0,14.46875
407130455,0,0,0,0,0,14.5
407182978,0,0,0,0,0,14.46875
407237031,0,0,0,0,0,14.46875
407290758,0,0,0,0,0,14.46875
407343788,0,0,0,0,0,14.5
407397474,0,0,0,0,0,14.5
407451123,0,0,0,0,0,14.46875
407503853,0,0,0,0,0,14.5
407557441,0,0,0,0,0,14.46875
407611993,0,0,0,0,0,14.5
407664668,0,0,0,0,0,14.53125
407718220,0,0,0,0,0,14.53125
407771779,0,0,0,0,0,14.5
407824933,0,0,0,0,0,14.53125
407878560,0,0,0,0,0,14.5
407932092,0,0,0,0,0,14.46875
407984741,0,0,0,0,0,14.46875
408038367,0,0,0,0,0,14.5
408091927,0,0,0,0,0,14.5
408144625,0,0,0,0,0,14.53125
408198188,0,0,0,0,0,14.5
408251927,0,0,0,0,0,14.5
408304951,0,0,0,0,0,14.5
408358484,0,0,0,0,0,14.5
408412204,0,0,0,0,0,14.46875
408464882,0,0,0,0,0,14.5
408518572,0,0,0,0,0,14.53125
408572235,0,0,0,0,0,14.5
408625946,0,0,0,0,0,14.53125
408679624,0,0,0,0,0,14.53125
408733338,0,0,0,0,0,14.53125
408785990,0,0,0,0,0,14.53125
408839680,0,0,0,0,0,14.5
408893371,0,0,0,0,0,14.53125
408946028,0,0,0,0,0,14.5
408999718,0,0,0,0,0,14.5
409053435,0,0,0,0,0,14.5
409106086,0,0,0,0,0,14.5
409159776,0,0,0,0,0,14.5
409213461,0,0,0,0,0,14.5
409266150,0,0,0,0,0,14.53125
409320217,0,0,0,0,0,14.46875
409373802,0,0,0,0,0,14.5
409428580,0,0,0,0,0,14.5
409481098,0,0,0,0,0,14.5
409534627,0,0,0,0,0,14.5
409588588,0,0,0,0,0,14.5
409641289,0,0,0,0,0,14.53125
409694844,0,0,0,0,0,14.53125
409748892,0,0,0,0,0,14.53125
409801536,0,0,0,0,0,14.53125
409856103,0,0,0,0,0,14.5
409909616,0,0,0,0,0,14.5
409962326,0,0,0,0,0,14.53125
410015993,0,0,0,0,0,14.5
410070240,0,0,0,0,0,14.5
410122861,0,0,0,0,0,14.5
410176560,0,0,0,0,0,14.5
410230235,0,0,0,0,0,14.5
410283424,0,0,0,0,0,14.5
410336987,0,0,0,0,0,14.5
410390519,0,0,0,0,0,14.5
410443006,0,0,0,0,0,14.5
410497213,0,0,0,0,0,14.5
410550872,0,0,0,0,0,14.5
410603578,0,0,0,0,0,14.53125
410658284,0,0,0,0,0,14.53125
410711841,0,0,0,0,0,14.53125
410764568,0,0,0,0,0,14.5625
410819817,0,0,0,0,0,14.53125
410873519,0,0,0,0,0,14.5
410926206,0,0,0,0,0,14.5
410980339,0,0,0,0,0,14.5
411034056,0,0,0,0,0,14.5
411087742,0,0,0,0,0,14.5
411140413,0,0,0,0,0,14.53125
411195128,0,0,0,0,0,14.5
411248692,0,0,0,0,0,14.5
411301395,0,0,0,0,0,14.5
411354933,0,0,0,0,0,14.5
411408610,0,0,0,0,0,14.5
411461657,0,0,0,0,0,14.5
411515243,0,0,0,0,0,14.53125
411568808,0,0,0,0,0,14.5
411621520,0,0,0,0,0,14.53125
411675038,0,0,0,0,0,14.53125
411729615,0,0,0,0,0,14.53125
411782294,0,0,0,0,0,14.53125
411835812,0,0,0,0,0,14.5625
411889334,0,0,0,0,0,14.53125
411942039,0,0,0,0,0,14.53125
411996705,0,0,0,0,0,14.5625
412050241,0,0,0,0,0,14.53125
412103991,0,0,0,0,0,14.5
412158036,0,0,0,0,0,14.53125
412212253,0,0,0,0,0,14.53125
412264756,0,0,0,0,0,14.5
412318295,0,0,0,0,0,14.5
412372027,0,0,0,0,0,14.53125
412424682,0,0,0,0,0,14.5
412478396,0,0,0,0,0,14.5
412533016,0,0,0,0,0,14.5
412585544,0,0,0,0,0,14.5
412639249,0,0,0,0,0,14.53125
412692837,0,0,0,0,0,14.53125
412745572,0,0,0,0,0,14.53125
412800765,0,0,0,0,0,14.5625
412854482,0,0,0,0,0,14.5
412908316,0,0,0,0,0,14.5625
412960882,0,0,0,0,0,14.5
413014413,0,0,0,0,0,14.53125
413068475,0,0,0,0,0,14.53125
413121151,0,0,0,0,0,14.5
413174801,0,0,0,0,0,14.53125
413229878,0,0,0,0,0,14.5
413282557,0,0,0,0,0,14.53125
413336628,0,0,0,0,0,14.53125
413390871,0,0,0,0,0,14.53125
413444418,0,0,0,0,0,14.53125
413497957,0,0,0,0,0,14.53125
413552165,0,0,0,0,0,14.53125
413604754,0,0,0,0,0,14.5
413658516,0,0,0,0,0,14.53125
413712186,0,0,0,0,0,14.53125
413765402,0,0,0,0,0,14.53125
413819079,0,0,0,0,0,14.53125
413872602,0,0,0,0,0,14.53125
413925302,0,0,0,0,0,14.53125
413978839,0,0,0,0,0,14.53125
414032600,0,0,0,0,0,14.53125
414085241,0,0,0,0,0,14.53125
414138958,0,0,0,0,0,14.53125
414193169,0,0,0,0,0,14.53125
414245860,0,0,0,0,0,14.5
414300039,0,0,0,0,0,14.53125
414354256,0,0,0,0,0,14.53125
414407927,0,0,0,0,0,14.53125
414460588,0,0,0,0,0,14.53125
414514279,0,0,0,0,0,14.5
414569371,0,0,0,0,0,14.53125
414622100,0,0,0,0,0,14.5625
414675869,0,0,0,0,0,14.5625
414730484,0,0,0,0,0,14.5625
414782991,0,0,0,0,0,14.53125
414837190,0,0,0,0,0,14.5625
414890883,0,0,0,0,0,14.53125
414943546,0,0,0,0,0,14.53125
414998643,0,0,0,0,0,14.5625
415052177,0,0,0,0,0,14.53125
415104831,0,0,0,0,0,14.53125
415158893,0,0,0,0,0,14.5625
415213465,0,0,0,0,0,14.53125
415266145,0,0,0,0,0,14.53125
415320334,0,0,0,0,0,14.53125
415373866,0,0,0,0,0,14.53125
415427765,0,0,0,0,0,14.53125
415480422,0,0,0,0,0,14.53125
415534573,0,0,0,0,0,14.53125
415588493,0,0,0,0,0,14.53125
415641206,0,0,0,0,0,14.5625
415694861,0,0,0,0,0,14.53125
415748890,0,0,0,0,0,14.53125
415801542,0,0,0,0,0,14.5625
415855693,0,0,0,0,0,14.53125
415909218,0,0,0,0,0,14.53125
415961879,0,0,0,0,0,14.5625
416015445,0,0,0,0,0,14.53125
416069187,0,0,0,0,0,14.53125
416122751,0,0,0,0,0,14.53125
416176291,0,0,0,0,0,14.53125
416230344,0,0,0,0,0,14.53125
416283007,0,0,0,0,0,14.53125
416338077,0,0,0,0,0,14.53125
416391638,0,0,0,0,0,14.53125
416444276,0,0,0,0,0,14.5625
416497809,0,0,0,0,0,14.53125
416551352,0,0,0,0,0,14.53125
416604057,0,0,0,0,0,14.53125
416658613,0,0,0,0,0,14.5625
416712129,0,0,0,0,0,14.5625
416764618,0,0,0,0,0,14.5625
416818853,0,0,0,0,0,14.5625
416872393,0,0,0,0,0,14.5625
416925403,0,0,0,0,0,14.5625
416979113,0,0,0,0,0,14.53125
417032799,0,0,0,0,0,14.5625
417087813,0,0,0,0,0,14.53125
417140474,0,0,0,0,0,14.53125
417194521,0,0,0,0,0,14.5625
417248557,0,0,0,0,0,14.53125
417301220,0,0,0,0,0,14.5625
417354842,0,0,0,0,0,14.53125
417408919,0,0,0,0,0,14.53125
417461608,0,0,0,0,0,14.53125
417515152,0,0,0,0,0,14.53125
417568678,0,0,0,0,0,14.5625
417622440,0,0,0,0,0,14.53125
417675973,0,0,0,0,0,14.53125
417729662,0,0,0,0,0,14.5625
417782191,0,0,0,0,0,14.5625
417835734,0,0,0,0,0,14.5625
417889269,0,0,0,0,0,14.53125
417941940,0,0,0,0,0,14.53125
417995548,0,0,0,0,0,14.53125
418049786,0,0,0,0,0,14.5625
418102968,0,0,0,0,0,14.5625
418156666,0,0,0,0,0,14.53125
418210291,0,0,0,0,0,14.53125
418262803,0,0,0,0,0,14.53125
418316537,0,0,0,0,0,14.53125
418370141,0,0,0,0,0,14.5625
418423340,0,0,0,0,0,14.5625
418477034,0,0,0,0,0,14.5625
418530771,0,0,0,0,0,14.5625
