measSkippedBeat, skippedBeat, drNoTrigger, checksumError, timestep (us), temperature (degC)
0, 0, 0, 0, 1084919645, 3.275000e+01
0, 0, 0, 0, 1084945692, 3.278125e+01
0, 0, 0, 0, 1084971552, 3.275000e+01
0, 0, 0, 0, 1084997564, 3.278125e+01
0, 0, 0, 0, 1085023511, 3.278125e+01
0, 0, 0, 0, 1085049449, 3.278125e+01
0, 0, 0, 0, 1085075385, 3.278125e+01
0, 0, 0, 0, 1085101394, 3.278125e+01
0, 0, 0, 0, 1085127323, 3.278125e+01
0, 0, 0, 0, 1085153315, 3.278125e+01
0, 0, 0, 0, 1085179213, 3.278125e+01
0, 0, 0, 0, 1085205238, 3.278125e+01
0, 0, 0, 0, 1085231150, 3.278125e+01
0, 0, 0, 0, 1085257140, 3.278125e+01
0, 0, 0, 0, 1085283241, 3.278125e+01
0, 0, 0, 0, 1085309100, 3.278125e+01
0, 0, 0, 0, 1085335069, 3.278125e+01
0, 0, 0, 0, 1085360965, 3.275000e+01
0, 0, 0, 0, 1085387008, 3.278125e+01
0, 0, 0, 0, 1085412889, 3.278125e+01
0, 0, 0, 0, 1085438897, 3.278125e+01
0, 0, 0, 0, 1085464907, 3.278125e+01
0, 0, 0, 0, 1085490815, 3.278125e+01
0, 0, 0, 0, 1085516727, 3.278125e+01
0, 0, 0, 0, 1085542761, 3.278125e+01
0, 0, 0, 0, 1085568647, 3.278125e+01
0, 0, 0, 0, 1085594647, 3.278125e+01
0, 0, 0, 0, 1085620573, 3.278125e+01
0, 0, 0, 0, 1085646560, 3.278125e+01
0, 0, 0, 0, 1085672544, 3.278125e+01
0, 0, 0, 0, 1085698486, 3.275000e+01
0, 0, 0, 0, 1085724519, 3.278125e+01
0, 0, 0, 0, 1085750380, 3.278125e+01
0, 0, 0, 0, 1085776388, 3.278125e+01
0, 0, 0, 0, 1085802278, 3.275000e+01
0, 0, 0, 0, 1085828304, 3.278125e+01
0, 0, 0, 0, 1085854198, 3.278125e+01
0, 0, 0, 0, 1085880203, 3.278125e+01
0, 0, 0, 0, 1085906123, 3.278125e+01
0, 0, 0, 0, 1085932160, 3.275000e+01
0, 0, 0, 0, 1085958048, 3.278125e+01
0, 0, 0, 0, 1085984024, 3.278125e+01
0, 0, 0, 0, 1086009998, 3.275000e+01
0, 0, 0, 0, 1086035918, 3.278125e+01
0, 0, 0, 0, 1086061937, 3.278125e+01
0, 0, 0, 0, 1086087840, 3.278125e+01
0, 0, 0, 0, 1086113844, 3.275000e+01
0, 0, 0, 0, 1086139760, 3.278125e+01
0, 0, 0, 0, 1086165819, 3.275000e+01
0, 0, 0, 0, 1086191674, 3.278125e+01
0, 0, 0, 0, 1086217725, 3.278125e+01
0, 0, 0, 0, 1086243596, 3.278125e+01
0, 0, 0, 0, 1086269633, 3.278125e+01
0, 0, 0, 0, 1086295519, 3.278125e+01
0, 0, 0, 0, 1086321515, 3.278125e+01
0, 0, 0, 0, 1086347634, 3.278125e+01
0, 0, 0, 0, 1086373491, 3.278125e+01
0, 0, 0, 0, 1086399352, 3.278125e+01
0, 0, 0, 0, 1086425341, 3.278125e+01
0, 0, 0, 0, 1086451359, 3.278125e+01
0, 0, 0, 0, 1086477229, 3.275000e+01
0, 0, 0, 0, 1086503239, 3.278125e+01
0, 0, 0, 0, 1086529260, 3.278125e+01
0, 0, 0, 0, 1086555163, 3.275000e+01
0, 0, 0, 0, 1086581079, 3.278125e+01
0, 0, 0, 0, 1086607117, 3.278125e+01
0, 0, 0, 0, 1086632991, 3.275000e+01
0, 0, 0, 0, 1086659012, 3.278125e+01
0, 0, 0, 0, 1086684914, 3.278125e+01
0, 0, 0, 0, 1086710933, 3.278125e+01
0, 0, 0, 0, 1086736837, 3.278125e+01
0, 0, 0, 0, 1086762825, 3.275000e+01
0, 0, 0, 0, 1086788810, 3.275000e+01
0, 0, 0, 0, 1086814832, 3.275000e+01
0, 0, 0, 0, 1086840730, 3.278125e+01
0, 0, 0, 0, 1086866636, 3.278125e+01
0, 0, 0, 0, 1086892666, 3.278125e+01
0, 0, 0, 0, 1086918559, 3.278125e+01
0, 0, 0, 0, 1086944538, 3.275000e+01
0, 0, 0, 0, 1086970472, 3.275000e+01
0, 0, 0, 0, 1086996515, 3.278125e+01
0, 0, 0, 0, 1087022389, 3.278125e+01
0, 0, 0, 0, 1087048396, 3.278125e+01
0, 0, 0, 0, 1087074445, 3.278125e+01
0, 0, 0, 0, 1087100307, 3.278125e+01
0, 0, 0, 0, 1087126230, 3.278125e+01
0, 0, 0, 0, 1087152220, 3.278125e+01
0, 0, 0, 0, 1087178204, 3.278125e+01
0, 0, 0, 0, 1087204108, 3.281250e+01
0, 0, 0, 0, 1087230124, 3.278125e+01
0, 0, 0, 0, 1087256018, 3.278125e+01
0, 0, 0, 0, 1087282033, 3.278125e+01
0, 0, 0, 0, 1087308051, 3.275000e+01
0, 0, 0, 0, 1087333929, 3.278125e+01
0, 0, 0, 0, 1087359866, 3.278125e+01
0, 0, 0, 0, 1087385940, 3.275000e+01
0, 0, 0, 0, 1087411800, 3.275000e+01
0, 0, 0, 0, 1087437779, 3.278125e+01
0, 0, 0, 0, 1087463849, 3.278125e+01
0, 0, 0, 0, 1087489703, 3.278125e+01
0, 0, 0, 0, 1087515611, 3.278125e+01
0, 0, 0, 0, 1087541600, 3.278125e+01
0, 0, 0, 0, 1087567591, 3.281250e+01
0, 0, 0, 0, 1087593491, 3.275000e+01
0, 0, 0, 0, 1087619478, 3.278125e+01
0, 0, 0, 0, 1087645548, 3.278125e+01
0, 0, 0, 0, 1087671417, 3.278125e+01
0, 0, 0, 0, 1087697440, 3.278125e+01
0, 0, 0, 0, 1087723332, 3.278125e+01
0, 0, 0, 0, 1087749235, 3.278125e+01
0, 0, 0, 0, 1087775277, 3.278125e+01
0, 0, 0, 0, 1087801165, 3.275000e+01
0, 0, 0, 0, 1087827150, 3.278125e+01
0, 0, 0, 0, 1087853280, 3.278125e+01
0, 0, 0, 0, 1087879140, 3.278125e+01
0, 0, 0, 0, 1087905065, 3.278125e+01
0, 0, 0, 0, 1087930944, 3.278125e+01
0, 0, 0, 0, 1087956945, 3.278125e+01
0, 0, 0, 0, 1087982871, 3.278125e+01
0, 0, 0, 0, 1088008913, 3.278125e+01
0, 0, 0, 0, 1088034788, 3.278125e+01
0, 0, 0, 0, 1088060790, 3.278125e+01
0, 0, 0, 0, 1088086849, 3.281250e+01
0, 0, 0, 0, 1088112714, 3.278125e+01
0, 0, 0, 0, 1088138621, 3.278125e+01
0, 0, 0, 0, 1088164633, 3.275000e+01
0, 0, 0, 0, 1088190530, 3.278125e+01
0, 0, 0, 0, 1088216495, 3.278125e+01
0, 0, 0, 0, 1088242453, 3.278125e+01
0, 0, 0, 0, 1088268403, 3.278125e+01
0, 0, 0, 0, 1088294444, 3.278125e+01
0, 0, 0, 0, 1088320327, 3.278125e+01
0, 0, 0, 0, 1088346343, 3.278125e+01
0, 0, 0, 0, 1088372228, 3.278125e+01
0, 0, 0, 0, 1088398251, 3.278125e+01
0, 0, 0, 0, 1088424143, 3.278125e+01
0, 0, 0, 0, 1088450178, 3.275000e+01
0, 0, 0, 0, 1088476070, 3.278125e+01
0, 0, 0, 0, 1088502082, 3.278125e+01
0, 0, 0, 0, 1088527994, 3.278125e+01
0, 0, 0, 0, 1088554025, 3.278125e+01
0, 0, 0, 0, 1088579904, 3.278125e+01
0, 0, 0, 0, 1088605897, 3.278125e+01
0, 0, 0, 0, 1088631838, 3.275000e+01
0, 0, 0, 0, 1088657769, 3.278125e+01
0, 0, 0, 0, 1088683738, 3.278125e+01
0, 0, 0, 0, 1088709728, 3.278125e+01
0, 0, 0, 0, 1088735825, 3.278125e+01
0, 0, 0, 0, 1088761675, 3.278125e+01
0, 0, 0, 0, 1088787611, 3.278125e+01
0, 0, 0, 0, 1088813600, 3.278125e+01
0, 0, 0, 0, 1088839550, 3.278125e+01
0, 0, 0, 0, 1088865453, 3.278125e+01
0, 0, 0, 0, 1088891491, 3.278125e+01
0, 0, 0, 0, 1088917367, 3.275000e+01
0, 0, 0, 0, 1088943407, 3.278125e+01
0, 0, 0, 0, 1088969280, 3.278125e+01
0, 0, 0, 0, 1088995272, 3.275000e+01
0, 0, 0, 0, 1089021210, 3.275000e+01
0, 0, 0, 0, 1089047163, 3.278125e+01
0, 0, 0, 0, 1089073207, 3.278125e+01
0, 0, 0, 0, 1089099079, 3.278125e+01
0, 0, 0, 0, 1089125096, 3.278125e+01
0, 0, 0, 0, 1089150997, 3.275000e+01
0, 0, 0, 0, 1089176982, 3.275000e+01
0, 0, 0, 0, 1089202906, 3.275000e+01
0, 0, 0, 0, 1089228908, 3.278125e+01
0, 0, 0, 0, 1089254842, 3.278125e+01
0, 0, 0, 0, 1089280870, 3.278125e+01
0, 0, 0, 0, 1089306751, 3.278125e+01
0, 0, 0, 0, 1089332789, 3.278125e+01
0, 0, 0, 0, 1089358668, 3.278125e+01
0, 0, 0, 0, 1089384644, 3.278125e+01
0, 0, 0, 0, 1089410622, 3.278125e+01
0, 0, 0, 0, 1089436545, 3.278125e+01
0, 0, 0, 0, 1089462570, 3.278125e+01
0, 0, 0, 0, 1089488455, 3.278125e+01
0, 0, 0, 0, 1089514481, 3.278125e+01
0, 0, 0, 0, 1089540375, 3.278125e+01
0, 0, 0, 0, 1089566389, 3.281250e+01
0, 0, 0, 0, 1089592314, 3.278125e+01
0, 0, 0, 0, 1089618308, 3.278125e+01
0, 0, 0, 0, 1089644325, 3.278125e+01
0, 0, 0, 0, 1089670224, 3.278125e+01
0, 0, 0, 0, 1089696141, 3.275000e+01
0, 0, 0, 0, 1089722146, 3.278125e+01
0, 0, 0, 0, 1089748086, 3.275000e+01
0, 0, 0, 0, 1089774023, 3.278125e+01
0, 0, 0, 0, 1089799961, 3.278125e+01
0, 0, 0, 0, 1089825948, 3.278125e+01
0, 0, 0, 0, 1089851942, 3.278125e+01
0, 0, 0, 0, 1089877854, 3.278125e+01
0, 0, 0, 0, 1089903860, 3.275000e+01
0, 0, 0, 0, 1089929774, 3.278125e+01
0, 0, 0, 0, 1089955777, 3.275000e+01
0, 0, 0, 0, 1089981739, 3.278125e+01
0, 0, 0, 0, 1090007693, 3.278125e+01
0, 0, 0, 0, 1090033601, 3.278125e+01
0, 0, 0, 0, 1090059647, 3.275000e+01
0, 0, 0, 0, 1090085524, 3.278125e+01
0, 0, 0, 0, 1090111520, 3.275000e+01
0, 0, 0, 0, 1090137642, 3.275000e+01
0, 0, 0, 0, 1090163501, 3.278125e+01
0, 0, 0, 0, 1090189353, 3.278125e+01
0, 0, 0, 0, 1090215338, 3.278125e+01
0, 0, 0, 0, 1090241320, 3.278125e+01
0, 0, 0, 0, 1090267232, 3.278125e+01
0, 0, 0, 0, 1090293243, 3.278125e+01
0, 0, 0, 0, 1090319153, 3.278125e+01
0, 0, 0, 0, 1090345172, 3.278125e+01
0, 0, 0, 0, 1090371115, 3.275000e+01
0, 0, 0, 0, 1090397075, 3.278125e+01
0, 0, 0, 0, 1090422988, 3.278125e+01
0, 0, 0, 0, 1090448992, 3.275000e+01
0, 0, 0, 0, 1090474907, 3.278125e+01
0, 0, 0, 0, 1090500875, 3.278125e+01
0, 0, 0, 0, 1090526813, 3.278125e+01
0, 0, 0, 0, 1090552777, 3.278125e+01
0, 0, 0, 0, 1090578741, 3.278125e+01
0, 0, 0, 0, 1090604728, 3.278125e+01
0, 0, 0, 0, 1090630713, 3.278125e+01
0, 0, 0, 0, 1090656616, 3.275000e+01
0, 0, 0, 0, 1090682652, 3.278125e+01
0, 0, 0, 0, 1090708539, 3.278125e+01
0, 0, 0, 0, 1090734537, 3.278125e+01
0, 0, 0, 0, 1090760607, 3.278125e+01
0, 0, 0, 0, 1090786459, 3.275000e+01
0, 0, 0, 0, 1090812361, 3.278125e+01
0, 0, 0, 0, 1090838395, 3.278125e+01
0, 0, 0, 0, 1090864334, 3.278125e+01
0, 0, 0, 0, 1090890273, 3.278125e+01
0, 0, 0, 0, 1090916201, 3.278125e+01
0, 0, 0, 0, 1090942183, 3.275000e+01
0, 0, 0, 0, 1090968188, 3.278125e+01
0, 0, 0, 0, 1090994097, 3.278125e+01
0, 0, 0, 0, 1091020101, 3.278125e+01
0, 0, 0, 0, 1091046008, 3.278125e+01
0, 0, 0, 0, 1091072009, 3.278125e+01
0, 0, 0, 0, 1091098023, 3.278125e+01
0, 0, 0, 0, 1091123940, 3.278125e+01
0, 0, 0, 0, 1091149846, 3.278125e+01
0, 0, 0, 0, 1091175891, 3.278125e+01
0, 0, 0, 0, 1091201782, 3.275000e+01
0, 0, 0, 0, 1091227776, 3.281250e+01
0, 0, 0, 0, 1091253734, 3.278125e+01
0, 0, 0, 0, 1091279652, 3.278125e+01
0, 0, 0, 0, 1091305610, 3.275000e+01
0, 0, 0, 0, 1091331571, 3.278125e+01
0, 0, 0, 0, 1091357578, 3.278125e+01
0, 0, 0, 0, 1091383488, 3.278125e+01
0, 0, 0, 0, 1091409481, 3.278125e+01
0, 0, 0, 0, 1091435409, 3.278125e+01
0, 0, 0, 0, 1091461427, 3.278125e+01
0, 0, 0, 0, 1091487321, 3.275000e+01
0, 0, 0, 0, 1091513317, 3.278125e+01
0, 0, 0, 0, 1091539243, 3.278125e+01
0, 0, 0, 0, 1091565254, 3.281250e+01
0, 0, 0, 0, 1091591173, 3.278125e+01
0, 0, 0, 0, 1091617158, 3.278125e+01
0, 0, 0, 0, 1091643092, 3.278125e+01
0, 0, 0, 0, 1091669051, 3.278125e+01
0, 0, 0, 0, 1091695066, 3.278125e+01
0, 0, 0, 0, 1091720969, 3.278125e+01
0, 0, 0, 0, 1091747013, 3.278125e+01
0, 0, 0, 0, 1091772896, 3.278125e+01
0, 0, 0, 0, 1091798912, 3.278125e+01
0, 0, 0, 0, 1091824843, 3.275000e+01
0, 0, 0, 0, 1091850821, 3.278125e+01
0, 0, 0, 0, 1091876722, 3.275000e+01
0, 0, 0, 0, 1091902740, 3.278125e+01
0, 0, 0, 0, 1091928648, 3.275000e+01
0, 0, 0, 0, 1091954621, 3.278125e+01
0, 0, 0, 0, 1091980568, 3.278125e+01
0, 0, 0, 0, 1092006559, 3.281250e+01
0, 0, 0, 0, 1092032565, 3.278125e+01
0, 0, 0, 0, 1092058446, 3.275000e+01
0, 0, 0, 0, 1092084462, 3.278125e+01
0, 0, 0, 0, 1092110375, 3.278125e+01
0, 0, 0, 0, 1092136413, 3.281250e+01
0, 0, 0, 0, 1092162289, 3.278125e+01
0, 0, 0, 0, 1092188311, 3.278125e+01
0, 0, 0, 0, 1092214217, 3.278125e+01
0, 0, 0, 0, 1092240261, 3.278125e+01
0, 0, 0, 0, 1092266137, 3.278125e+01
0, 0, 0, 0, 1092292146, 3.278125e+01
0, 0, 0, 0, 1092318083, 3.278125e+01
0, 0, 0, 0, 1092344015, 3.278125e+01
0, 0, 0, 0, 1092369978, 3.278125e+01
0, 0, 0, 0, 1092395972, 3.278125e+01
0, 0, 0, 0, 1092421998, 3.278125e+01
0, 0, 0, 0, 1092447865, 3.278125e+01
0, 0, 0, 0, 1092473906, 3.278125e+01
0, 0, 0, 0, 1092499785, 3.278125e+01
0, 0, 0, 0, 1092525770, 3.275000e+01
0, 0, 0, 0, 1092551720, 3.278125e+01
0, 0, 0, 0, 1092577757, 3.278125e+01
0, 0, 0, 0, 1092603644, 3.278125e+01
0, 0, 0, 0, 1092629640, 3.278125e+01
0, 0, 0, 0, 1092655573, 3.278125e+01
0, 0, 0, 0, 1092681562, 3.278125e+01
0, 0, 0, 0, 1092707566, 3.278125e+01
0, 0, 0, 0, 1092733457, 3.278125e+01
0, 0, 0, 0, 1092759469, 3.278125e+01
0, 0, 0, 0, 1092785388, 3.278125e+01
0, 0, 0, 0, 1092811393, 3.278125e+01
0, 0, 0, 0, 1092837299, 3.275000e+01
0, 0, 0, 0, 1092863303, 3.278125e+01
0, 0, 0, 0, 1092889234, 3.278125e+01
0, 0, 0, 0, 1092915255, 3.278125e+01
0, 0, 0, 0, 1092941198, 3.275000e+01
0, 0, 0, 0, 1092967165, 3.278125e+01
0, 0, 0, 0, 1092993093, 3.278125e+01
0, 0, 0, 0, 1093019079, 3.278125e+01
0, 0, 0, 0, 1093045069, 3.278125e+01
0, 0, 0, 0, 1093070980, 3.278125e+01
0, 0, 0, 0, 1093097019, 3.275000e+01
0, 0, 0, 0, 1093122904, 3.278125e+01
0, 0, 0, 0, 1093148910, 3.278125e+01
0, 0, 0, 0, 1093174927, 3.278125e+01
0, 0, 0, 0, 1093200840, 3.278125e+01
0, 0, 0, 0, 1093226857, 3.278125e+01
0, 0, 0, 0, 1093252744, 3.278125e+01
0, 0, 0, 0, 1093278849, 3.278125e+01
0, 0, 0, 0, 1093304708, 3.275000e+01
0, 0, 0, 0, 1093330601, 3.278125e+01
0, 0, 0, 0, 1093356593, 3.278125e+01
0, 0, 0, 0, 1093382567, 3.278125e+01
0, 0, 0, 0, 1093408594, 3.278125e+01
0, 0, 0, 0, 1093434483, 3.278125e+01
0, 0, 0, 0, 1093460408, 3.278125e+01
0, 0, 0, 0, 1093486433, 3.278125e+01
0, 0, 0, 0, 1093512335, 3.275000e+01
0, 0, 0, 0, 1093538374, 3.275000e+01
0, 0, 0, 0, 1093564256, 3.278125e+01
0, 0, 0, 0, 1093590273, 3.278125e+01
0, 0, 0, 0, 1093616186, 3.278125e+01
0, 0, 0, 0, 1093642141, 3.278125e+01
0, 0, 0, 0, 1093668103, 3.278125e+01
0, 0, 0, 0, 1093694083, 3.278125e+01
0, 0, 0, 0, 1093720112, 3.278125e+01
0, 0, 0, 0, 1093745987, 3.278125e+01
0, 0, 0, 0, 1093771990, 3.281250e+01
0, 0, 0, 0, 1093798013, 3.278125e+01
0, 0, 0, 0, 1093823918, 3.278125e+01
0, 0, 0, 0, 1093849860, 3.278125e+01
0, 0, 0, 0, 1093875832, 3.275000e+01
0, 0, 0, 0, 1093901745, 3.278125e+01
0, 0, 0, 0, 1093927742, 3.278125e+01
0, 0, 0, 0, 1093953653, 3.278125e+01
0, 0, 0, 0, 1093979647, 3.278125e+01
0, 0, 0, 0, 1094005592, 3.278125e+01
0, 0, 0, 0, 1094031539, 3.278125e+01
0, 0, 0, 0, 1094057565, 3.278125e+01
0, 0, 0, 0, 1094083581, 3.278125e+01
0, 0, 0, 0, 1094109462, 3.278125e+01
0, 0, 0, 0, 1094135383, 3.278125e+01
0, 0, 0, 0, 1094161422, 3.278125e+01
0, 0, 0, 0, 1094187301, 3.278125e+01
0, 0, 0, 0, 1094213327, 3.278125e+01
0, 0, 0, 0, 1094239224, 3.278125e+01
0, 0, 0, 0, 1094265267, 3.278125e+01
0, 0, 0, 0, 1094291156, 3.278125e+01
0, 0, 0, 0, 1094317152, 3.278125e+01
0, 0, 0, 0, 1094343278, 3.278125e+01
0, 0, 0, 0, 1094369138, 3.278125e+01
0, 0, 0, 0, 1094395049, 3.278125e+01
0, 0, 0, 0, 1094421056, 3.278125e+01
0, 0, 0, 0, 1094446973, 3.278125e+01
0, 0, 0, 0, 1094472983, 3.278125e+01
0, 0, 0, 0, 1094498911, 3.278125e+01
0, 0, 0, 0, 1094524794, 3.278125e+01
0, 0, 0, 0, 1094550802, 3.275000e+01
0, 0, 0, 0, 1094576698, 3.278125e+01
0, 0, 0, 0, 1094602723, 3.278125e+01
0, 0, 0, 0, 1094628626, 3.275000e+01
0, 0, 0, 0, 1094654617, 3.278125e+01
0, 0, 0, 0, 1094680741, 3.278125e+01
0, 0, 0, 0, 1094706591, 3.275000e+01
0, 0, 0, 0, 1094732475, 3.281250e+01
0, 0, 0, 0, 1094758460, 3.278125e+01
0, 0, 0, 0, 1094784442, 3.281250e+01
0, 0, 0, 0, 1094810344, 3.278125e+01
0, 0, 0, 0, 1094836365, 3.278125e+01
0, 0, 0, 0, 1094862316, 3.275000e+01
0, 0, 0, 0, 1094888304, 3.275000e+01
0, 0, 0, 0, 1094914199, 3.278125e+01
0, 0, 0, 0, 1094940210, 3.278125e+01
0, 0, 0, 0, 1094966123, 3.275000e+01
0, 0, 0, 0, 1094992125, 3.278125e+01
0, 0, 0, 0, 1095018190, 3.278125e+01
0, 0, 0, 0, 1095044051, 3.278125e+01
0, 0, 0, 0, 1095069968, 3.278125e+01
0, 0, 0, 0, 1095095954, 3.278125e+01
0, 0, 0, 0, 1095121938, 3.278125e+01
0, 0, 0, 0, 1095147954, 3.278125e+01
0, 0, 0, 0, 1095173863, 3.278125e+01
0, 0, 0, 0, 1095199769, 3.278125e+01
0, 0, 0, 0, 1095225784, 3.278125e+01
0, 0, 0, 0, 1095251696, 3.278125e+01
0, 0, 0, 0, 1095277715, 3.278125e+01
0, 0, 0, 0, 1095303619, 3.278125e+01
0, 0, 0, 0, 1095329658, 3.278125e+01
0, 0, 0, 0, 1095355530, 3.278125e+01
0, 0, 0, 0, 1095381526, 3.275000e+01
0, 0, 0, 0, 1095407503, 3.278125e+01
0, 0, 0, 0, 1095433414, 3.278125e+01
0, 0, 0, 0, 1095459451, 3.278125e+01
0, 0, 0, 0, 1095485336, 3.278125e+01
0, 0, 0, 0, 1095511327, 3.275000e+01
0, 0, 0, 0, 1095537260, 3.278125e+01
0, 0, 0, 0, 1095563285, 3.278125e+01
0, 0, 0, 0, 1095589178, 3.275000e+01
0, 0, 0, 0, 1095615231, 3.278125e+01
0, 0, 0, 0, 1095641106, 3.278125e+01
0, 0, 0, 0, 1095667088, 3.275000e+01
0, 0, 0, 0, 1095693019, 3.278125e+01
0, 0, 0, 0, 1095719022, 3.278125e+01
0, 0, 0, 0, 1095744992, 3.278125e+01
0, 0, 0, 0, 1095770915, 3.278125e+01
0, 0, 0, 0, 1095796926, 3.278125e+01
0, 0, 0, 0, 1095822822, 3.278125e+01
0, 0, 0, 0, 1095848858, 3.278125e+01
0, 0, 0, 0, 1095874763, 3.278125e+01
0, 0, 0, 0, 1095900787, 3.278125e+01
0, 0, 0, 0, 1095926689, 3.278125e+01
0, 0, 0, 0, 1095952708, 3.278125e+01
0, 0, 0, 0, 1095978620, 3.278125e+01
0, 0, 0, 0, 1096004659, 3.275000e+01
0, 0, 0, 0, 1096030543, 3.278125e+01
0, 0, 0, 0, 1096056526, 3.278125e+01
0, 0, 0, 0, 1096082503, 3.278125e+01
0, 0, 0, 0, 1096108519, 3.278125e+01
0, 0, 0, 0, 1096134442, 3.278125e+01
0, 0, 0, 0, 1096160348, 3.278125e+01
0, 0, 0, 0, 1096186354, 3.278125e+01
0, 0, 0, 0, 1096212271, 3.278125e+01
0, 0, 0, 0, 1096238269, 3.278125e+01
0, 0, 0, 0, 1096264255, 3.278125e+01
0, 0, 0, 0, 1096290212, 3.278125e+01
0, 0, 0, 0, 1096316120, 3.278125e+01
0, 0, 0, 0, 1096342153, 3.278125e+01
0, 0, 0, 0, 1096368034, 3.278125e+01
0, 0, 0, 0, 1096394019, 3.278125e+01
0, 0, 0, 0, 1096419958, 3.278125e+01
0, 0, 0, 0, 1096445939, 3.275000e+01
0, 0, 0, 0, 1096471942, 3.278125e+01
0, 0, 0, 0, 1096497882, 3.278125e+01
0, 0, 0, 0, 1096523852, 3.278125e+01
0, 0, 0, 0, 1096549760, 3.275000e+01
0, 0, 0, 0, 1096575773, 3.281250e+01
0, 0, 0, 0, 1096601707, 3.275000e+01
0, 0, 0, 0, 1096627690, 3.278125e+01
0, 0, 0, 0, 1096653595, 3.275000e+01
0, 0, 0, 0, 1096679618, 3.278125e+01
0, 0, 0, 0, 1096705525, 3.281250e+01
0, 0, 0, 0, 1096731527, 3.278125e+01
0, 0, 0, 0, 1096757601, 3.278125e+01
0, 0, 0, 0, 1096783463, 3.278125e+01
0, 0, 0, 0, 1096809365, 3.278125e+01
0, 0, 0, 0, 1096835353, 3.278125e+01
0, 0, 0, 0, 1096861380, 3.275000e+01
0, 0, 0, 0, 1096887252, 3.281250e+01
0, 0, 0, 0, 1096913284, 3.278125e+01
0, 0, 0, 0, 1096939171, 3.278125e+01
0, 0, 0, 0, 1096965183, 3.278125e+01
0, 0, 0, 0, 1096991096, 3.278125e+01
0, 0, 0, 0, 1097017111, 3.278125e+01
0, 0, 0, 0, 1097043005, 3.278125e+01
0, 0, 0, 0, 1097069020, 3.278125e+01
0, 0, 0, 0, 1097094922, 3.278125e+01
0, 0, 0, 0, 1097120883, 3.278125e+01
0, 0, 0, 0, 1097146847, 3.275000e+01
0, 0, 0, 0, 1097172839, 3.278125e+01
0, 0, 0, 0, 1097198831, 3.278125e+01
0, 0, 0, 0, 1097224844, 3.275000e+01
0, 0, 0, 0, 1097250758, 3.278125e+01
0, 0, 0, 0, 1097276656, 3.278125e+01
0, 0, 0, 0, 1097302720, 3.278125e+01
0, 0, 0, 0, 1097328575, 3.278125e+01
0, 0, 0, 0, 1097354597, 3.278125e+01
0, 0, 0, 0, 1097380506, 3.278125e+01
0, 0, 0, 0, 1097406545, 3.278125e+01
0, 0, 0, 0, 1097432430, 3.278125e+01
0, 0, 0, 0, 1097458505, 3.278125e+01
0, 0, 0, 0, 1097484358, 3.278125e+01
0, 0, 0, 0, 1097510303, 3.275000e+01
0, 0, 0, 0, 1097536305, 3.278125e+01
0, 0, 0, 0, 1097562229, 3.278125e+01
0, 0, 0, 0, 1097588249, 3.278125e+01
0, 0, 0, 0, 1097614197, 3.278125e+01
0, 0, 0, 0, 1097640182, 3.275000e+01
0, 0, 0, 0, 1097666083, 3.278125e+01
0, 0, 0, 0, 1097692128, 3.278125e+01
0, 0, 0, 0, 1097718011, 3.278125e+01
0, 0, 0, 0, 1097744019, 3.278125e+01
0, 0, 0, 0, 1097769949, 3.278125e+01
0, 0, 0, 0, 1097795927, 3.278125e+01
0, 0, 0, 0, 1097821916, 3.278125e+01
0, 0, 0, 0, 1097847862, 3.278125e+01
0, 0, 0, 0, 1097873820, 3.278125e+01
0, 0, 0, 0, 1097899737, 3.275000e+01
0, 0, 1, 0, 1097925753, 3.278125e+01
0, 0, 0, 0, 1097951341, 3.278125e+01
0, 0, 0, 0, 1097977202, 3.278125e+01
0, 0, 0, 0, 1098003085, 3.278125e+01
0, 0, 0, 0, 1098029071, 3.278125e+01
0, 0, 0, 0, 1098055063, 3.278125e+01
0, 0, 0, 0, 1098081080, 3.278125e+01
0, 0, 0, 0, 1098106959, 3.278125e+01
0, 0, 0, 0, 1098132890, 3.278125e+01
0, 0, 0, 0, 1098158946, 3.278125e+01
0, 0, 0, 0, 1098184808, 3.278125e+01
0, 0, 0, 0, 1098210830, 3.278125e+01
0, 0, 0, 0, 1098236734, 3.278125e+01
0, 0, 0, 0, 1098262775, 3.281250e+01
0, 0, 0, 0, 1098288653, 3.281250e+01
0, 0, 0, 0, 1098314624, 3.278125e+01
0, 0, 0, 0, 1098340604, 3.278125e+01
0, 0, 0, 0, 1098366575, 3.275000e+01
0, 0, 0, 0, 1098392567, 3.275000e+01
0, 0, 0, 0, 1098418514, 3.278125e+01
0, 0, 0, 0, 1098444453, 3.278125e+01
0, 0, 0, 0, 1098470519, 3.278125e+01
0, 0, 0, 0, 1098496406, 3.278125e+01
0, 0, 0, 0, 1098522353, 3.278125e+01
0, 0, 1, 0, 1098548326, 3.278125e+01
0, 0, 0, 0, 1098573731, 3.278125e+01
0, 0, 0, 0, 1098599688, 3.278125e+01
0, 0, 0, 0, 1098625690, 3.281250e+01
0, 0, 0, 0, 1098651673, 3.278125e+01
0, 0, 0, 0, 1098677631, 3.275000e+01
0, 0, 0, 0, 1098703534, 3.278125e+01
0, 0, 0, 0, 1098729598, 3.278125e+01
0, 0, 0, 0, 1098755457, 3.278125e+01
0, 0, 0, 0, 1098781501, 3.278125e+01
0, 0, 0, 0, 1098807386, 3.275000e+01
